Year,Municip_number,Municip_name_new,Species,Spp_year,SSB,Bmsy,SSB.Bmsy,Blim,Total_catch_new,Blim.Bmsy,stock_score,total_tons,catch_prop,catch_weighted_score
1994,1812,Somna,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.08399999999999999,0.625,1,8.898000000000001,0.00944032366824005,0.00944032366824005
1994,1812,Somna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.219,0.6181818181818182,0.08166911764705878,8.898000000000001,0.02461227242076871,0.00201006257189322
1994,1813,Bronnoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,7149.9804,0.4782608695652174,1,7746.1588,0.9230356083069199,0.9230356083069199
1994,1813,Bronnoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,266.301,0.625,1,7746.1588,0.03437845864972455,0.03437845864972455
1994,1813,Bronnoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,329.87739999999997,0.6181818181818182,0.08166911764705878,7746.1588,0.042585933043355624,0.0034779555758275784
1994,1815,Vega,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,3596.1642,0.4782608695652174,1,4633.2752,0.7761602850614183,0.7761602850614183
1994,1815,Vega,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,419.5,0.785175879396985,1,4633.2752,0.0905407043380458,0.0905407043380458
1994,1815,Vega,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,202.461,0.625,1,4633.2752,0.04369716696301571,0.04369716696301571
1994,1815,Vega,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,415.15000000000003,0.6181818181818182,0.08166911764705878,4633.2752,0.08960184363752018,0.007317703509426001
1994,1816,Vevelstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,10.404,0.4782608695652174,1,11.1442,0.9335797993575133,0.9335797993575133
1994,1816,Vevelstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.23520000000000002,0.625,1,11.1442,0.021105148866675045,0.021105148866675045
1994,1816,Vevelstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.505,0.6181818181818182,0.08166911764705878,11.1442,0.04531505177581163,0.00370084029466132
1994,1818,Heroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,8709.93,0.4782608695652174,1,9885.9584,0.8810405271379658,0.8810405271379658
1994,1818,Heroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,344.2068,0.625,1,9885.9584,0.03481774715944587,0.03481774715944587
1994,1818,Heroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,831.8216,0.6181818181818182,0.08166911764705878,9885.9584,0.08414172570258843,0.006871780495431245
1994,1820,Alstahaug,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,600.2148,0.4782608695652174,1,673.9155999999999,0.8906379374509212,0.8906379374509212
1994,1820,Alstahaug,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,53.3232,0.625,1,673.9155999999999,0.07912444822467384,0.07912444822467384
1994,1820,Alstahaug,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,20.3776,0.6181818181818182,0.08166911764705878,673.9155999999999,0.03023761432440502,0.0024694792816262233
1994,1822,Leirfjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,12.141,0.4782608695652174,1,15.9455,0.7614060393214387,0.7614060393214387
1994,1822,Leirfjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1.5741,0.625,1,15.9455,0.0987175065065379,0.0987175065065379
1994,1822,Leirfjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2.2304,0.6181818181818182,0.08166911764705878,15.9455,0.13987645417202346,0.01142358659182841
1994,1824,Vefsn,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,2.043,0.4782608695652174,1,2.7994000000000003,0.7297992426948632,0.7297992426948632
1994,1824,Vefsn,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.1596,0.625,1,2.7994000000000003,0.057012216903622195,0.057012216903622195
1994,1824,Vefsn,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.5968,0.6181818181818182,0.08166911764705878,2.7994000000000003,0.21318854040151458,0.017410919987056038
1994,1827,Donna,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,2833.1418000000003,0.4782608695652174,1,4030.8588000000004,0.702863072256463,0.702863072256463
1994,1827,Donna,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,746.855,0.785175879396985,1,4030.8588000000004,0.18528433692591761,0.18528433692591761
1994,1827,Donna,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,94.563,0.625,1,4030.8588000000004,0.023459764951329974,0.023459764951329974
1994,1827,Donna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,356.29900000000004,0.6181818181818182,0.08166911764705878,4030.8588000000004,0.08839282586628934,0.007218964094829965
1994,1828,Nesna,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,255.564,0.4782608695652174,1,444.78929999999997,0.5745731743097238,0.5745731743097238
1994,1828,Nesna,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,111.6,0.785175879396985,1,444.78929999999997,0.25090531629245577,0.25090531629245577
1994,1828,Nesna,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,24.531299999999998,0.625,1,444.78929999999997,0.05515263069502796,0.05515263069502796
1994,1828,Nesna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,53.094,0.6181818181818182,0.08166911764705878,444.78929999999997,0.11936887870279254,0.009748750998175853
1994,1832,Hemnes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,8.8254,0.4782608695652174,1,9.8358,0.8972732263771122,0.8972732263771122
1994,1832,Hemnes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.6552,0.625,1,9.8358,0.06661379857256146,0.06661379857256146
1994,1832,Hemnes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.3552,0.6181818181818182,0.08166911764705878,9.8358,0.03611297505032636,0.002949314807970402
1994,1833,Rana,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,2.412,0.4782608695652174,1,3.4608,0.6969486823855756,0.6969486823855756
1994,1833,Rana,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1.0488,0.6181818181818182,0.08166911764705878,3.4608,0.3030513176144244,0.024749933711348603
1994,1834,Luroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,3917.5842,0.4782608695652174,1,4401.6314999999995,0.8900300263663599,0.8900300263663599
1994,1834,Luroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,121.8831,0.625,1,4401.6314999999995,0.027690437057259338,0.027690437057259338
1994,1834,Luroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,362.1642,0.6181818181818182,0.08166911764705878,4401.6314999999995,0.08227953657638083,0.006719697152601923
1994,1835,Traena,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,19110.2754,0.4782608695652174,1,30869.970999999998,0.6190571218871569,0.6190571218871569
1994,1835,Traena,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,9507.61,0.785175879396985,1,30869.970999999998,0.3079889514635437,0.3079889514635437
1994,1835,Traena,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,479.7342,0.625,1,30869.970999999998,0.015540481071394593,0.015540481071394593
1994,1835,Traena,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1772.3514,0.6181818181818182,0.08166911764705878,30869.970999999998,0.05741344557790482,0.004688905441424916
1994,1836,Rodoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,5718.375,0.4782608695652174,1,6709.9439999999995,0.852223952986791,0.852223952986791
1994,1836,Rodoy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,274.78499999999997,0.785175879396985,1,6709.9439999999995,0.04095190660309535,0.04095190660309535
1994,1836,Rodoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,232.659,0.625,1,6709.9439999999995,0.034673761807848175,0.034673761807848175
1994,1836,Rodoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,484.125,0.6181818181818182,0.08166911764705878,6709.9439999999995,0.07215037860226554,0.005892457758348257
1994,1837,Meloy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,4270.9482,0.4782608695652174,1,5688.9572,0.7507435984928837,0.7507435984928837
1994,1837,Meloy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1075.3884,0.625,1,5688.9572,0.18903084734052844,0.18903084734052844
1994,1837,Meloy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,342.6206,0.6181818181818182,0.08166911764705878,5688.9572,0.06022555416658786,0.004918567868590375
1994,1838,Gildeskal,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1181.0574,0.4782608695652174,1,1728.11,0.6834387857254457,0.6834387857254457
1994,1838,Gildeskal,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,125.97,0.785175879396985,1,1728.11,0.07289466527015064,0.07289466527015064
1994,1838,Gildeskal,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,137.361,0.625,1,1728.11,0.07948625955523664,0.07948625955523664
1994,1838,Gildeskal,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,283.7216,0.6181818181818182,0.08166911764705878,1728.11,0.16418028944916704,0.013408459374352187
1994,1840,Saltdal,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,211.5858,0.4782608695652174,1,223.30360000000002,0.9475252526157213,0.9475252526157213
1994,1840,Saltdal,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,8.862,0.625,1,223.30360000000002,0.03968588056798009,0.03968588056798009
1994,1840,Saltdal,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2.8558,0.6181818181818182,0.08166911764705878,223.30360000000002,0.012788866816298526,0.0010444554685928504
1994,1841,Fauske,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,49.113,0.4782608695652174,1,73.73219999999999,0.666099750176992,0.666099750176992
1994,1841,Fauske,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.33180000000000004,0.625,1,73.73219999999999,0.00450006916923678,0.00450006916923678
1994,1841,Fauske,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,24.287399999999998,0.6181818181818182,0.08166911764705878,73.73219999999999,0.32940018065377136,0.026901822106775268
1994,1842,Bodo,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,2300.3034,0.4782608695652174,1,2953.4698,0.7788477810065977,0.7788477810065977
1994,1842,Bodo,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,320.8962,0.625,1,2953.4698,0.10865057770355398,0.10865057770355398
1994,1842,Bodo,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,332.2702,0.6181818181818182,0.08166911764705878,2953.4698,0.1125016412898483,0.009187909777987826
1994,1845,Sorfold,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,489.825,0.4782608695652174,1,674.1014,0.7266340049138008,0.7266340049138008
1994,1845,Sorfold,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,69.279,0.625,1,674.1014,0.10277237222767968,0.10277237222767968
1994,1845,Sorfold,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,114.9974,0.6181818181818182,0.08166911764705878,674.1014,0.1705936228585195,0.013932230655070406
1994,1848,Steigen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6376.407,0.4782608695652174,1,18192.9004,0.3504887543934446,0.3504887543934446
1994,1848,Steigen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,10675.16,0.785175879396985,1,18192.9004,0.5867761470293105,0.5867761470293105
1994,1848,Steigen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,422.457,0.625,1,18192.9004,0.02322098130103543,0.02322098130103543
1994,1848,Steigen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,718.8764,0.6181818181818182,0.08166911764705878,18192.9004,0.03951411727620957,0.0032270830925504373
1994,1849,Hamaroy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,1226.54,0.785175879396985,1,1226.54,1,1
1994,1850,Tysfjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,3295.305,0.4782608695652174,1,46534.0104,0.07081497966055382,0.07081497966055382
1994,1850,Tysfjord,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,42650.45,0.785175879396985,1,46534.0104,0.9165436125831956,0.9165436125831956
1994,1850,Tysfjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,16.1532,0.625,1,46534.0104,3.471267544135847e-4,3.471267544135847e-4
1994,1850,Tysfjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,572.1022,0.6181818181818182,0.08166911764705878,46534.0104,0.012294281001836885,0.0010040630815250163
1994,1851,Lodingen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6590.2068,0.4782608695652174,1,14158.4096,0.46546236379543643,0.46546236379543643
1994,1851,Lodingen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,7038.725,0.785175879396985,1,14158.4096,0.4971409359424098,0.4971409359424098
1994,1851,Lodingen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,9.8574,0.625,1,14158.4096,6.962222649639971e-4,6.962222649639971e-4
1994,1851,Lodingen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,519.6204,0.6181818181818182,0.08166911764705878,14158.4096,0.03670047799718974,0.002997295655255781
1994,1852,Tjeldsund,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,9389.075,0.785175879396985,1,9389.075,1,1
1994,1853,Evenes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,47.97,0.4782608695652174,1,26275.249,0.0018256725178893642,0.0018256725178893642
1994,1853,Evenes,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,26226.685,0.785175879396985,1,26275.249,0.9981517206554351,0.9981517206554351
1994,1853,Evenes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.5940000000000001,0.6181818181818182,0.08166911764705878,26275.249,2.2606826675553105e-5,1.8462795873924134e-6
1994,1854,Ballangen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.368,0.4782608695652174,1,13872.4838,9.861247774533354e-5,9.861247774533354e-5
1994,1854,Ballangen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,13870.58,0.785175879396985,1,13872.4838,0.9998627643018044,0.9998627643018044
1994,1854,Ballangen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.48719999999999997,0.625,1,13872.4838,3.511988242509247e-5,3.511988242509247e-5
1994,1854,Ballangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.0486,0.6181818181818182,0.08166911764705878,13872.4838,3.503338025163165e-6,2.861145253344651e-7
1994,1856,Rost,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,57537.9396,0.4782608695652174,1,60548.3021,0.9502816363862993,0.9502816363862993
1994,1856,Rost,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,802.1115,0.625,1,60548.3021,0.013247464787290872,0.013247464787290872
1994,1856,Rost,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2208.251,0.6181818181818182,0.08166911764705878,60548.3021,0.036470898826409866,0.0029785461269480453
1994,1857,Vaeroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,40862.9868,0.4782608695652174,1,46813.2389,0.8728938172231446,0.8728938172231446
1994,1857,Vaeroy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,3751.48,0.785175879396985,1,46813.2389,0.08013715966147346,0.08013715966147346
1994,1857,Vaeroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,824.8599,0.625,1,46813.2389,0.01762022708494968,0.01762022708494968
1994,1857,Vaeroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1373.9122,0.6181818181818182,0.08166911764705878,46813.2389,0.029348796030432323,0.002396890275808909
1994,1859,Flakstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,69199.2396,0.4782608695652174,1,72559.3315,0.9536918018601095,0.9536918018601095
1994,1859,Flakstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1690.4397,0.625,1,72559.3315,0.023297343912271295,0.023297343912271295
1994,1859,Flakstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1669.6522,0.6181818181818182,0.08166911764705878,72559.3315,0.023010854227619226,0.0018792761610747545
1994,1860,Vestvagoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,75083.7792,0.4782608695652174,1,78412.9148,0.9575435295513336,0.9575435295513336
1994,1860,Vestvagoy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,96.715,0.785175879396985,1,78412.9148,0.0012334065153257127,0.0012334065153257127
1994,1860,Vestvagoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1364.7234,0.625,1,78412.9148,0.017404319218088805,0.017404319218088805
1994,1860,Vestvagoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1867.6972,0.6181818181818182,0.08166911764705878,78412.9148,0.023818744715251933,0.0019452558643551698
1994,1865,Vagan,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,114812.2434,0.4782608695652174,1,206575.486,0.5557883252420377,0.5557883252420377
1994,1865,Vagan,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,85927.937,0.785175879396985,1,206575.486,0.4159638622367806,0.4159638622367806
1994,1865,Vagan,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,3324.1914,0.625,1,206575.486,0.01609189678972848,0.01609189678972848
1994,1865,Vagan,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2511.1142,0.6181818181818182,0.08166911764705878,206575.486,0.012155915731453247,9.927629119797878e-4
1994,1866,Hadsel,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1814.5998,0.4782608695652174,1,4157.7615000000005,0.43643672201976946,0.43643672201976946
1994,1866,Hadsel,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,1300.42,0.785175879396985,1,4157.7615000000005,0.3127692629796105,0.3127692629796105
1994,1866,Hadsel,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,591.5523000000001,0.625,1,4157.7615000000005,0.14227663130749563,0.14227663130749563
1994,1866,Hadsel,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,451.1894,0.6181818181818182,0.08166911764705878,4157.7615000000005,0.10851738369312428,0.008862518975584785
1994,1867,Bo,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,26161.4562,0.4782608695652174,1,31117.1848,0.8407398152547528,0.8407398152547528
1994,1867,Bo,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,406.965,0.785175879396985,1,31117.1848,0.013078464604548673,0.013078464604548673
1994,1867,Bo,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1027.617,0.625,1,31117.1848,0.033024099275201786,0.033024099275201786
1994,1867,Bo,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,3521.1466,0.6181818181818182,0.08166911764705878,31117.1848,0.11315762086549681,0.009241483051125533
1994,1868,Oksnes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,53331.8814,0.4782608695652174,1,61450.1597,0.867888410060552,0.867888410060552
1994,1868,Oksnes,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,591.4300000000001,0.785175879396985,1,61450.1597,0.009624547810573064,0.009624547810573064
1994,1868,Oksnes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,3743.1866999999997,0.625,1,61450.1597,0.06091418994310604,0.06091418994310604
1994,1868,Oksnes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,3783.6616,0.6181818181818182,0.08166911764705878,61450.1597,0.061572852185769016,0.00502860050902453
1994,1870,Sortland,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,10.251,0.4782608695652174,1,10137.5096,0.0010111950966734473,0.0010111950966734473
1994,1870,Sortland,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,10119.16,0.785175879396985,1,10137.5096,0.9981899301974521,0.9981899301974521
1994,1870,Sortland,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.9618,0.625,1,10137.5096,9.487537254711947e-5,9.487537254711947e-5
1994,1870,Sortland,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,7.1368,0.6181818181818182,0.08166911764705878,10137.5096,7.039993333273884e-4,5.7495004376965435e-5
1994,1871,Andoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,32603.1144,0.4782608695652174,1,38178.632,0.8539623525536484,0.8539623525536484
1994,1871,Andoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,3390.5796,0.625,1,38178.632,0.08880830512732882,0.08880830512732882
1994,1871,Andoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2184.938,0.6181818181818182,0.08166911764705878,38178.632,0.05722934231902286,0.004673869890716078
1994,1874,Moskenes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,40574.589,0.4782608695652174,1,44094.6291,0.9201707742678349,0.9201707742678349
1994,1874,Moskenes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1554.0879,0.625,1,44094.6291,0.0352443808173454,0.0352443808173454
1994,1874,Moskenes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1965.9522,0.6181818181818182,0.08166911764705878,44094.6291,0.044584844914819795,0.0036412049446242884
1994,1901,Harstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6465.5592,0.4782608695652174,1,12005.077,0.5385687405420223,0.5385687405420223
1994,1901,Harstad,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,2902.4400000000005,0.785175879396985,1,12005.077,0.241767712110468,0.241767712110468
1994,1901,Harstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,460.4886,0.625,1,12005.077,0.03835782144504363,0.03835782144504363
1994,1901,Harstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2176.5892,0.6181818181818182,0.08166911764705878,12005.077,0.1813057259024661,0.014807078658813897
1994,1902,Tromso,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,37823.5752,0.4782608695652174,1,207507.679,0.1822755446076769,0.1822755446076769
1994,1902,Tromso,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,136033.374,0.785175879396985,1,207507.679,0.6555582649064279,0.6555582649064279
1994,1902,Tromso,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,2838.117,0.625,1,207507.679,0.013677166135138547,0.013677166135138547
1994,1902,Tromso,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,30812.6128,0.6181818181818182,0.08166911764705878,207507.679,0.14848902435075667,0.012126967598998922
1994,1911,Kvaefjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1128.429,0.4782608695652174,1,1878.8612,0.6005919968968437,0.6005919968968437
1994,1911,Kvaefjord,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,632.775,0.785175879396985,1,1878.8612,0.3367864534112472,0.3367864534112472
1994,1911,Kvaefjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,29.5764,0.625,1,1878.8612,0.015741663088257928,0.015741663088257928
1994,1911,Kvaefjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,88.0808,0.6181818181818182,0.08166911764705878,1878.8612,0.04687988660365119,0.0038286389743143637
1994,1913,Skanland,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.7999999999999998,0.4782608695652174,1,1.7999999999999998,1,1
1994,1915,Harstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6465.5592,0.4782608695652174,1,9102.636999999999,0.7102951814952085,0.7102951814952085
1994,1915,Harstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,460.4886,0.625,1,9102.636999999999,0.050588483315329405,0.050588483315329405
1994,1915,Harstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,2176.5892,0.6181818181818182,0.08166911764705878,9102.636999999999,0.23911633518946215,0.019528420109921726
1994,1917,Ibestad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.125,0.4782608695652174,1,556.4549999999999,0.0020217268242715045,0.0020217268242715045
1994,1917,Ibestad,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,555.3299999999999,0.785175879396985,1,556.4549999999999,0.9979782731757285,0.9979782731757285
1994,1919,Gratangen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,11.781,0.4782608695652174,1,14.1546,0.8323089313721335,0.8323089313721335
1994,1919,Gratangen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.4452,0.625,1,14.1546,0.03145267262939256,0.03145267262939256
1994,1919,Gratangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1.9284,0.6181818181818182,0.08166911764705878,14.1546,0.13623839599847398,0.011126469590845954
1994,1920,Lavangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.162,0.6181818181818182,0.08166911764705878,0.162,1,0.08166911764705878
1994,1924,Malselv,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.585,0.4782608695652174,1,1.047,0.5587392550143266,0.5587392550143266
