Year,Municip_number,Municip_name_new,fish_score
1999,1850,Tysfjord,45.0917358527897
1999,1851,Lodingen,96.94140238686344
1999,1852,Tjeldsund,52.40819148936169
1999,1853,Evenes,30.506227758007103
1999,1856,Rost,61.54590953769341
1999,1857,Vaeroy,56.64647902936999
1999,1859,Flakstad,37.396248047034156
1999,1860,Vestvagoy,39.864331233456696
1999,1865,Vagan,66.67521293921361
1999,1866,Hadsel,46.57905494558209
1999,1867,Bo,84.25314123480659
1999,1868,Oksnes,49.76894245968677
1999,1870,Sortland,99.99740110452407
1999,1871,Andoy,47.133490961461675
1999,1874,Moskenes,45.008369256563554
1999,1901,Harstad,64.07112690412463
1999,1902,Tromso,93.23468667774823
1999,1911,Kvaefjord,39.89985425181447
1999,1915,Harstad,28.989999999999988
1999,1917,Ibestad,28.989999999999988
1999,1927,Tranoy,42.45891922514854
1999,1928,Torsken,72.29214280115703
1999,1929,Berg,82.60388794438892
1999,1931,Lenvik,51.640016836464
1999,1936,Karlsoy,50.6266213200506
1999,1938,Lyngen,44.60751844692441
1999,1940,Kafjord,28.989999999999988
1999,1941,Skjervoy,40.0415884565982
1999,1942,Nordreisa,44.01829007085812
1999,1943,Kvaenangen,62.9149498007281
1999,2002,Vardo,41.819649132822015
1999,2003,Vadso,34.080984961496185
1999,2004,Hammerfest,43.24444527918873
1999,2012,Alta,34.37164559110582
1999,2014,Loppa,40.947967131436855
1999,2015,Hasvik,39.29041782520701
1999,2017,Kvalsund,32.63990872412316
1999,2018,Masoy,36.77249336103529
1999,2019,Nordkapp,38.452308209866395
1999,2020,Porsanger,32.708850241152085
1999,2022,Lebesby,38.01149428280207
1999,2023,Gamvik,42.05995598128285
1999,2024,Berlevag,46.05461538207622
1999,2025,Tana,53.22981567729737
1999,2028,Batsfjord,52.44656835891818
1999,2030,Sor-Varanger,77.68100097775606
2e3,1804,Bodo,99.57637167478632
2e3,1811,Bindal,22.070944917179915
2e3,1813,Bronnoy,31.454935178819564
2e3,1818,Heroy,41.0012498133918
2e3,1827,Donna,37.1774317643302
2e3,1833,Rana,35.83212576374218
2e3,1834,Luroy,86.91964932843523
2e3,1835,Traena,98.28763053613744
2e3,1836,Rodoy,51.661695274687304
2e3,1837,Meloy,43.973991571999306
2e3,1838,Gildeskal,40.79926134092423
2e3,1842,Bodo,46.4165038331455
2e3,1845,Sorfold,44.7410615604771
2e3,1848,Steigen,38.55734968992056
2e3,1850,Tysfjord,20.0070663209768
2e3,1851,Lodingen,100
2e3,1856,Rost,20.55153027350104
2e3,1857,Vaeroy,72.58146553016877
2e3,1859,Flakstad,24.32186453911487
2e3,1860,Vestvagoy,26.561659394500364
2e3,1865,Vagan,60.12230813297064
2e3,1866,Hadsel,34.85845274175837
2e3,1867,Bo,91.53924529878219
2e3,1868,Oksnes,38.2923063925659
2e3,1870,Sortland,99.9868639335017
2e3,1871,Andoy,33.29998740454214
2e3,1874,Moskenes,30.473577899211257
2e3,1901,Harstad,80.29664276554819
2e3,1902,Tromso,91.99418142828581
2e3,1911,Kvaefjord,32.13324116763824
2e3,1928,Torsken,59.317061864413255
2e3,1929,Berg,89.85688182357599
2e3,1931,Lenvik,67.67190092523721
2e3,1933,Balsfjord,20.002867804840722
2e3,1936,Karlsoy,45.129401719840764
2e3,1938,Lyngen,34.5048255018406
2e3,1940,Kafjord,35.38069365545679
2e3,1941,Skjervoy,33.167151155283136
2e3,1942,Nordreisa,25.73861373344426
2e3,1943,Kvaenangen,36.92549342182663
2e3,2002,Vardo,24.554277474373237
2e3,2003,Vadso,99.59894188391515
2e3,2004,Hammerfest,41.342826942745084
2e3,2012,Alta,8.917272727272723
2e3,2014,Loppa,27.186683241377935
2e3,2015,Hasvik,27.64120392405532
2e3,2017,Kvalsund,15.233558588408808
2e3,2018,Masoy,22.150650346279672
2e3,2019,Nordkapp,46.05657252787201
2e3,2020,Porsanger,14.750333070329615
2e3,2022,Lebesby,21.17944711493068
2e3,2023,Gamvik,21.359895586868177
2e3,2024,Berlevag,23.003045945544294
2e3,2025,Tana,20.76114312639569
2e3,2027,Nesseby,19.930943991819397
2e3,2028,Batsfjord,39.44691043927849
2e3,2030,Sor-Varanger,39.580199867893256
2001,1804,Bodo,99.72558930991006
2001,1811,Bindal,69.28061748679231
2001,1813,Bronnoy,71.47928147113343
2001,1818,Heroy,77.36803164418389
2001,1822,Leirfjord,65.6209090909091
2001,1827,Donna,75.58532494030719
2001,1833,Rana,79.87699519085504
2001,1834,Luroy,76.22248668990103
2001,1835,Traena,99.46249437781186
2001,1836,Rodoy,81.72835962243528
2001,1837,Meloy,78.17366924488081
2001,1838,Gildeskal,77.51570003236297
2001,1845,Sorfold,79.53584084901442
2001,1848,Steigen,82.73517411701287
2001,1851,Lodingen,100
2001,1856,Rost,70.25299841424395
2001,1857,Vaeroy,91.89521682840278
2001,1859,Flakstad,70.32561305238133
2001,1860,Vestvagoy,72.78873684174654
2001,1865,Vagan,88.1917852555373
2001,1866,Hadsel,75.59263397245151
2001,1867,Bo,95.34347108360852
2001,1868,Oksnes,78.20972429632819
2001,1870,Sortland,99.99777046600956
2001,1871,Andoy,75.1415263180458
2001,1874,Moskenes,76.29119045218555
2001,1901,Harstad,90.51060394010928
2001,1902,Tromso,97.07163399375435
2001,1911,Kvaefjord,74.01636416576173
2001,1927,Tranoy,80.68706366865645
2001,1928,Torsken,85.80918177989375
2001,1929,Berg,94.28704155132355
2001,1931,Lenvik,89.65254336762104
2001,1933,Balsfjord,69.17266108526367
2001,1936,Karlsoy,75.87085889992606
2001,1940,Kafjord,76.41297847141938
2001,1941,Skjervoy,76.23223862697387
2001,1942,Nordreisa,73.8468902677727
2001,1943,Kvaenangen,73.14677133238683
2001,2002,Vardo,72.01424136046687
2001,2003,Vadso,98.68773293725872
2001,2004,Hammerfest,80.5916032816082
2001,2014,Loppa,74.4794434976062
2001,2015,Hasvik,71.29473170940311
2001,2017,Kvalsund,66.53439996623459
2001,2018,Masoy,71.00547856608851
2001,2019,Nordkapp,79.2660340635127
2001,2020,Porsanger,67.8131081958162
2001,2022,Lebesby,70.22869622737792
2001,2023,Gamvik,70.57179753791777
2001,2024,Berlevag,72.8969196555972
2001,2025,Tana,70.10626157569962
2001,2027,Nesseby,65.6209090909091
2001,2028,Batsfjord,73.03184899024686
2001,2030,Sor-Varanger,75.26686516788955
2002,1804,Bodo,99.99999999999999
2002,1813,Bronnoy,100
2002,1818,Heroy,100
2002,1822,Leirfjord,100
2002,1827,Donna,100
2002,1833,Rana,100
2002,1834,Luroy,100
2002,1835,Traena,99.99999999999999
2002,1836,Rodoy,99.99999999999999
2002,1837,Meloy,100
2002,1838,Gildeskal,100
2002,1845,Sorfold,100
2002,1848,Steigen,100
