"","municip_name","municip_numb","year","part_time_occupation","main_occupation"
"1626","Rost",1856,"1995",0,1
"1627","Rost",1856,"1996",0,0
"1628","Rost",1856,"1997",0,0
"1629","Rost",1856,"1998",0,0
"1630","Rost",1856,"1999",0,0
"1631","Rost",1856,"2000",0,0
"1632","Rost",1856,"2001",0,0
"1633","Rost",1856,"2002",0,0
"1634","Rost",1856,"2003",0,0
"1635","Rost",1856,"2004",2,0
"1636","Rost",1856,"2005",2,0
"1637","Rost",1856,"2006",2,0
"1638","Rost",1856,"2007",2,1
"1639","Rost",1856,"2008",0,1
"1640","Rost",1856,"2009",0,1
"1641","Rost",1856,"2010",0,1
"1642","Rost",1856,"2011",0,1
"1643","Rost",1856,"2012",0,1
"1644","Rost",1856,"2013",0,0
"1645","Rost",1856,"2014",1,1
"1646","Rost",1856,"2015",1,1
"1647","Rost",1856,"2016",1,2
"1648","Rost",1856,"2017",1,2
"1649","Rost",1856,"2018",1,2
"1650","Rost",1856,"2019",1,3
"1651","Salangen",1923,"1990",0,0
"1652","Salangen",1923,"1991",0,0
"1653","Salangen",1923,"1992",0,0
"1654","Salangen",1923,"1993",0,0
"1655","Salangen",1923,"1994",0,0
"1656","Salangen",1923,"1995",0,0
"1657","Salangen",1923,"1996",0,1
"1658","Salangen",1923,"1997",0,0
"1659","Salangen",1923,"1998",0,0
"1660","Salangen",1923,"1999",0,0
"1661","Salangen",1923,"2000",0,0
"1662","Salangen",1923,"2001",0,0
"1663","Salangen",1923,"2002",0,0
"1664","Salangen",1923,"2003",0,0
"1665","Salangen",1923,"2004",0,0
"1666","Salangen",1923,"2005",0,0
"1667","Salangen",1923,"2006",0,0
"1668","Salangen",1923,"2007",0,0
"1669","Salangen",1923,"2008",0,0
"1670","Salangen",1923,"2009",0,0
"1671","Salangen",1923,"2010",0,0
"1672","Salangen",1923,"2011",0,0
"1673","Salangen",1923,"2012",0,0
"1674","Salangen",1923,"2013",0,0
"1675","Salangen",1923,"2014",0,0
"1676","Salangen",1923,"2015",0,0
"1677","Salangen",1923,"2016",0,0
"1678","Salangen",1923,"2017",0,0
"1679","Salangen",1923,"2018",0,0
"1680","Salangen",1923,"2019",0,0
"1681","Saltdal",1840,"1990",0,0
"1682","Saltdal",1840,"1991",0,0
"1683","Saltdal",1840,"1992",0,0
"1684","Saltdal",1840,"1993",0,0
"1685","Saltdal",1840,"1994",0,0
"1686","Saltdal",1840,"1995",0,0
"1687","Saltdal",1840,"1996",0,0
"1688","Saltdal",1840,"1997",0,0
"1689","Saltdal",1840,"1998",0,0
"1690","Saltdal",1840,"1999",0,0
"1691","Saltdal",1840,"2000",0,0
"1692","Saltdal",1840,"2001",0,0
"1693","Saltdal",1840,"2002",0,0
"1694","Saltdal",1840,"2003",0,0
"1695","Saltdal",1840,"2004",0,0
"1696","Saltdal",1840,"2005",0,0
"1697","Saltdal",1840,"2006",0,0
"1698","Saltdal",1840,"2007",0,0
"1699","Saltdal",1840,"2008",0,0
"1700","Saltdal",1840,"2009",0,0
"1701","Saltdal",1840,"2010",0,0
"1702","Saltdal",1840,"2011",0,0
"1703","Saltdal",1840,"2012",0,0
"1704","Saltdal",1840,"2013",0,0
"1705","Saltdal",1840,"2014",0,0
"1706","Saltdal",1840,"2015",0,0
"1707","Saltdal",1840,"2016",0,0
"1708","Saltdal",1840,"2017",0,0
"1709","Saltdal",1840,"2018",0,0
"1710","Saltdal",1840,"2019",0,0
"1711","Skanland",1913,"1990",0,0
"1712","Skanland",1913,"1991",0,0
"1713","Skanland",1913,"1992",0,0
"1714","Skanland",1913,"1993",0,1
"1715","Skanland",1913,"1994",0,1
"1716","Skanland",1913,"1995",0,0
"1717","Skanland",1913,"1996",0,0
"1718","Skanland",1913,"1997",0,0
"1719","Skanland",1913,"1998",0,0
"1720","Skanland",1913,"1999",0,0
"1721","Skanland",1913,"2000",0,0
"1722","Skanland",1913,"2001",0,0
"1723","Skanland",1913,"2002",0,0
"1724","Skanland",1913,"2003",0,0
"1725","Skanland",1913,"2004",0,0
"1726","Skanland",1913,"2005",0,0
"1727","Skanland",1913,"2006",0,0
"1728","Skanland",1913,"2007",0,0
"1729","Skanland",1913,"2008",0,0
"1730","Skanland",1913,"2009",0,0
"1731","Skanland",1913,"2010",0,0
"1732","Skanland",1913,"2011",0,0
"1733","Skanland",1913,"2012",0,0
"1734","Skanland",1913,"2013",0,0
"1735","Skanland",1913,"2014",0,0
"1736","Skanland",1913,"2015",0,0
"1737","Skanland",1913,"2016",0,1
"1738","Skanland",1913,"2017",0,1
"1739","Skanland",1913,"2018",0,1
"1740","Skanland",1913,"2019",0,1
"1741","Skjervoy",1941,"1990",0,4
"1742","Skjervoy",1941,"1991",2,5
"1743","Skjervoy",1941,"1992",4,3
"1744","Skjervoy",1941,"1993",3,3
"1745","Skjervoy",1941,"1994",4,3
"1746","Skjervoy",1941,"1995",5,6
"1747","Skjervoy",1941,"1996",6,5
"1748","Skjervoy",1941,"1997",6,4
"1749","Skjervoy",1941,"1998",5,5
"1750","Skjervoy",1941,"1999",5,5
"1751","Skjervoy",1941,"2000",4,3
"1752","Skjervoy",1941,"2001",3,2
"1753","Skjervoy",1941,"2002",3,1
"1754","Skjervoy",1941,"2003",3,1
"1755","Skjervoy",1941,"2004",2,1
"1756","Skjervoy",1941,"2005",2,1
"1757","Skjervoy",1941,"2006",3,0
"1758","Skjervoy",1941,"2007",3,0
"1759","Skjervoy",1941,"2008",3,1
"1760","Skjervoy",1941,"2009",3,2
"1761","Skjervoy",1941,"2010",3,1
"1762","Skjervoy",1941,"2011",3,1
"1763","Skjervoy",1941,"2012",2,1
"1764","Skjervoy",1941,"2013",0,1
"1765","Skjervoy",1941,"2014",0,1
"1766","Skjervoy",1941,"2015",0,1
"1767","Skjervoy",1941,"2016",0,1
"1768","Skjervoy",1941,"2017",0,0
"1769","Skjervoy",1941,"2018",0,0
"1770","Skjervoy",1941,"2019",0,0
"1771","Somna",1812,"1990",0,1
"1772","Somna",1812,"1991",0,1
"1773","Somna",1812,"1992",0,1
"1774","Somna",1812,"1993",0,2
"1775","Somna",1812,"1994",0,2
"1776","Somna",1812,"1995",0,1
"1777","Somna",1812,"1996",0,1
"1778","Somna",1812,"1997",0,1
"1779","Somna",1812,"1998",0,1
"1780","Somna",1812,"1999",0,1
"1781","Somna",1812,"2000",0,1
"1782","Somna",1812,"2001",0,1
"1783","Somna",1812,"2002",0,1
"1784","Somna",1812,"2003",0,1
"1785","Somna",1812,"2004",0,1
"1786","Somna",1812,"2005",0,1
"1787","Somna",1812,"2006",0,1
"1788","Somna",1812,"2007",1,1
"1789","Somna",1812,"2008",1,1
"1790","Somna",1812,"2009",1,1
"1791","Somna",1812,"2010",1,2
"1792","Somna",1812,"2011",1,2
"1793","Somna",1812,"2012",1,2
"1794","Somna",1812,"2013",1,3
"1795","Somna",1812,"2014",0,3
"1796","Somna",1812,"2015",1,3
"1797","Somna",1812,"2016",1,3
"1798","Somna",1812,"2017",2,1
"1799","Somna",1812,"2018",0,1
"1800","Somna",1812,"2019",0,1
"1801","Sor-Varanger",2030,"1990",0,2
"1802","Sor-Varanger",2030,"1991",0,2
"1803","Sor-Varanger",2030,"1992",0,2
"1804","Sor-Varanger",2030,"1993",1,1
"1805","Sor-Varanger",2030,"1994",1,1
"1806","Sor-Varanger",2030,"1995",1,1
"1807","Sor-Varanger",2030,"1996",1,1
"1808","Sor-Varanger",2030,"1997",2,1
"1809","Sor-Varanger",2030,"1998",2,1
"1810","Sor-Varanger",2030,"1999",3,0
"1811","Sor-Varanger",2030,"2000",5,1
"1812","Sor-Varanger",2030,"2001",3,1
"1813","Sor-Varanger",2030,"2002",2,0
"1814","Sor-Varanger",2030,"2003",3,0
"1815","Sor-Varanger",2030,"2004",2,0
"1816","Sor-Varanger",2030,"2005",1,1
"1817","Sor-Varanger",2030,"2006",0,1
"1818","Sor-Varanger",2030,"2007",1,2
"1819","Sor-Varanger",2030,"2008",1,2
"1820","Sor-Varanger",2030,"2009",0,1
"1821","Sor-Varanger",2030,"2010",1,1
"1822","Sor-Varanger",2030,"2011",3,1
"1823","Sor-Varanger",2030,"2012",4,1
"1824","Sor-Varanger",2030,"2013",3,1
"1825","Sor-Varanger",2030,"2014",3,1
"1826","Sor-Varanger",2030,"2015",3,1
"1827","Sor-Varanger",2030,"2016",2,1
"1828","Sor-Varanger",2030,"2017",1,2
"1829","Sor-Varanger",2030,"2018",1,3
"1830","Sor-Varanger",2030,"2019",1,2
"1831","Sorfold",1845,"1990",1,1
"1832","Sorfold",1845,"1991",1,1
"1833","Sorfold",1845,"1992",0,1
"1834","Sorfold",1845,"1993",0,1
"1835","Sorfold",1845,"1994",0,1
"1836","Sorfold",1845,"1995",0,1
"1837","Sorfold",1845,"1996",0,1
"1838","Sorfold",1845,"1997",0,1
"1839","Sorfold",1845,"1998",0,0
"1840","Sorfold",1845,"1999",0,0
"1841","Sorfold",1845,"2000",0,0
"1842","Sorfold",1845,"2001",0,0
"1843","Sorfold",1845,"2002",0,0
"1844","Sorfold",1845,"2003",0,0
"1845","Sorfold",1845,"2004",0,0
"1846","Sorfold",1845,"2005",0,0
"1847","Sorfold",1845,"2006",0,0
"1848","Sorfold",1845,"2007",0,0
"1849","Sorfold",1845,"2008",0,0
"1850","Sorfold",1845,"2009",0,0
"1851","Sorfold",1845,"2010",0,0
"1852","Sorfold",1845,"2011",0,0
"1853","Sorfold",1845,"2012",0,0
"1854","Sorfold",1845,"2013",0,0
"1855","Sorfold",1845,"2014",0,0
"1856","Sorfold",1845,"2015",0,0
"1857","Sorfold",1845,"2016",0,0
"1858","Sorfold",1845,"2017",0,0
"1859","Sorfold",1845,"2018",0,0
"1860","Sorfold",1845,"2019",0,0
"1861","Sorreisa",1925,"1990",0,0
"1862","Sorreisa",1925,"1991",0,0
"1863","Sorreisa",1925,"1992",0,0
"1864","Sorreisa",1925,"1993",0,0
"1865","Sorreisa",1925,"1994",0,0
"1866","Sorreisa",1925,"1995",0,1
"1867","Sorreisa",1925,"1996",0,1
"1868","Sorreisa",1925,"1997",0,1
"1869","Sorreisa",1925,"1998",0,0
"1870","Sorreisa",1925,"1999",0,0
"1871","Sorreisa",1925,"2000",0,0
"1872","Sorreisa",1925,"2001",0,0
"1873","Sorreisa",1925,"2002",0,0
"1874","Sorreisa",1925,"2003",0,0
"1875","Sorreisa",1925,"2004",0,0
"1876","Sorreisa",1925,"2005",0,0
"1877","Sorreisa",1925,"2006",0,0
"1878","Sorreisa",1925,"2007",0,0
"1879","Sorreisa",1925,"2008",0,0
"1880","Sorreisa",1925,"2009",0,0
"1881","Sorreisa",1925,"2010",0,0
"1882","Sorreisa",1925,"2011",0,1
"1883","Sorreisa",1925,"2012",0,1
"1884","Sorreisa",1925,"2013",0,1
"1885","Sorreisa",1925,"2014",1,1
"1886","Sorreisa",1925,"2015",1,0
"1887","Sorreisa",1925,"2016",0,1
"1888","Sorreisa",1925,"2017",1,0
"1889","Sorreisa",1925,"2018",1,0
"1890","Sorreisa",1925,"2019",1,0
"1891","Sortland",1870,"1990",0,3
"1892","Sortland",1870,"1991",0,4
"1893","Sortland",1870,"1992",0,3
"1894","Sortland",1870,"1993",0,4
"1895","Sortland",1870,"1994",0,2
"1896","Sortland",1870,"1995",0,3
"1897","Sortland",1870,"1996",0,4
"1898","Sortland",1870,"1997",0,2
"1899","Sortland",1870,"1998",0,2
"1900","Sortland",1870,"1999",0,1
"1901","Sortland",1870,"2000",0,1
"1902","Sortland",1870,"2001",0,1
"1903","Sortland",1870,"2002",0,2
"1904","Sortland",1870,"2003",0,3
"1905","Sortland",1870,"2004",1,3
"1906","Sortland",1870,"2005",0,4
"1907","Sortland",1870,"2006",2,3
"1908","Sortland",1870,"2007",1,2
"1909","Sortland",1870,"2008",1,2
"1910","Sortland",1870,"2009",1,5
"1911","Sortland",1870,"2010",0,5
"1912","Sortland",1870,"2011",0,5
"1913","Sortland",1870,"2012",0,5
"1914","Sortland",1870,"2013",0,5
"1915","Sortland",1870,"2014",0,2
"1916","Sortland",1870,"2015",0,6
"1917","Sortland",1870,"2016",0,6
"1918","Sortland",1870,"2017",1,7
"1919","Sortland",1870,"2018",1,6
"1920","Sortland",1870,"2019",0,6
"1921","Steigen",1848,"1990",1,2
"1922","Steigen",1848,"1991",0,2
"1923","Steigen",1848,"1992",0,3
"1924","Steigen",1848,"1993",0,2
"1925","Steigen",1848,"1994",0,2
"1926","Steigen",1848,"1995",0,2
"1927","Steigen",1848,"1996",0,4
"1928","Steigen",1848,"1997",0,3
"1929","Steigen",1848,"1998",0,4
"1930","Steigen",1848,"1999",0,5
"1931","Steigen",1848,"2000",0,2
"1932","Steigen",1848,"2001",0,2
"1933","Steigen",1848,"2002",0,2
"1934","Steigen",1848,"2003",0,2
"1935","Steigen",1848,"2004",0,2
"1936","Steigen",1848,"2005",0,2
"1937","Steigen",1848,"2006",0,3
"1938","Steigen",1848,"2007",0,3
"1939","Steigen",1848,"2008",0,1
"1940","Steigen",1848,"2009",0,1
"1941","Steigen",1848,"2010",0,1
"1942","Steigen",1848,"2011",0,1
"1943","Steigen",1848,"2012",0,1
"1944","Steigen",1848,"2013",0,1
"1945","Steigen",1848,"2014",0,1
"1946","Steigen",1848,"2015",0,1
"1947","Steigen",1848,"2016",0,1
"1948","Steigen",1848,"2017",0,1
"1949","Steigen",1848,"2018",0,1
"1950","Steigen",1848,"2019",0,1
"1951","Storfjord",1939,"1990",0,0
"1952","Storfjord",1939,"1991",0,0
"1953","Storfjord",1939,"1992",0,0
"1954","Storfjord",1939,"1993",0,0
"1955","Storfjord",1939,"1994",0,0
"1956","Storfjord",1939,"1995",1,0
"1957","Storfjord",1939,"1996",1,0
"1958","Storfjord",1939,"1997",1,0
"1959","Storfjord",1939,"1998",1,0
"1960","Storfjord",1939,"1999",1,0
"1961","Storfjord",1939,"2000",2,0
"1962","Storfjord",1939,"2001",2,1
"1963","Storfjord",1939,"2002",1,1
"1964","Storfjord",1939,"2003",1,1
"1965","Storfjord",1939,"2004",1,1
"1966","Storfjord",1939,"2005",1,1
"1967","Storfjord",1939,"2006",1,1
"1968","Storfjord",1939,"2007",2,1
"1969","Storfjord",1939,"2008",2,0
"1970","Storfjord",1939,"2009",2,0
"1971","Storfjord",1939,"2010",2,0
"1972","Storfjord",1939,"2011",2,0
"1973","Storfjord",1939,"2012",1,0
"1974","Storfjord",1939,"2013",1,0
"1975","Storfjord",1939,"2014",1,0
"1976","Storfjord",1939,"2015",1,0
"1977","Storfjord",1939,"2016",1,0
"1978","Storfjord",1939,"2017",1,0
"1979","Storfjord",1939,"2018",1,0
"1980","Storfjord",1939,"2019",1,0
"1981","Tana",2025,"1990",1,2
"1982","Tana",2025,"1991",1,1
"1983","Tana",2025,"1992",1,0
"1984","Tana",2025,"1993",1,0
"1985","Tana",2025,"1994",1,0
"1986","Tana",2025,"1995",1,0
"1987","Tana",2025,"1996",1,0
"1988","Tana",2025,"1997",1,0
"1989","Tana",2025,"1998",1,1
"1990","Tana",2025,"1999",1,0
"1991","Tana",2025,"2000",1,0
"1992","Tana",2025,"2001",1,0
"1993","Tana",2025,"2002",1,0
"1994","Tana",2025,"2003",2,0
"1995","Tana",2025,"2004",2,0
"1996","Tana",2025,"2005",1,1
"1997","Tana",2025,"2006",0,1
"1998","Tana",2025,"2007",0,1
"1999","Tana",2025,"2008",1,0
"2000","Tana",2025,"2009",2,1
"2001","Tana",2025,"2010",2,1
"2002","Tana",2025,"2011",4,0
"2003","Tana",2025,"2012",5,1
"2004","Tana",2025,"2013",4,1
"2005","Tana",2025,"2014",4,1
"2006","Tana",2025,"2015",3,0
"2007","Tana",2025,"2016",4,0
"2008","Tana",2025,"2017",3,3
"2009","Tana",2025,"2018",2,4
"2010","Tana",2025,"2019",4,4
"2011","Tjeldsund",1852,"1990",0,0
"2012","Tjeldsund",1852,"1991",0,0
"2013","Tjeldsund",1852,"1992",0,1
"2014","Tjeldsund",1852,"1993",0,0
"2015","Tjeldsund",1852,"1994",0,1
"2016","Tjeldsund",1852,"1995",0,0
"2017","Tjeldsund",1852,"1996",0,1
"2018","Tjeldsund",1852,"1997",0,1
"2019","Tjeldsund",1852,"1998",0,0
"2020","Tjeldsund",1852,"1999",0,0
"2021","Tjeldsund",1852,"2000",0,0
"2022","Tjeldsund",1852,"2001",0,0
"2023","Tjeldsund",1852,"2002",0,0
"2024","Tjeldsund",1852,"2003",0,0
"2025","Tjeldsund",1852,"2004",0,0
"2026","Tjeldsund",1852,"2005",0,1
"2027","Tjeldsund",1852,"2006",0,1
"2028","Tjeldsund",1852,"2007",0,1
"2029","Tjeldsund",1852,"2008",0,1
"2030","Tjeldsund",1852,"2009",0,1
"2031","Tjeldsund",1852,"2010",0,1
"2032","Tjeldsund",1852,"2011",0,1
"2033","Tjeldsund",1852,"2012",0,1
"2034","Tjeldsund",1852,"2013",0,1
"2035","Tjeldsund",1852,"2014",0,1
"2036","Tjeldsund",1852,"2015",0,1
"2037","Tjeldsund",1852,"2016",0,1
"2038","Tjeldsund",1852,"2017",0,1
"2039","Tjeldsund",1852,"2018",0,1
"2040","Tjeldsund",1852,"2019",0,1
"2041","Torsken",1928,"1990",0,0
"2042","Torsken",1928,"1991",0,0
"2043","Torsken",1928,"1992",0,0
"2044","Torsken",1928,"1993",0,0
"2045","Torsken",1928,"1994",0,1
"2046","Torsken",1928,"1995",0,2
"2047","Torsken",1928,"1996",1,1
"2048","Torsken",1928,"1997",0,2
"2049","Torsken",1928,"1998",0,1
"2050","Torsken",1928,"1999",0,2
"2051","Torsken",1928,"2000",0,2
"2052","Torsken",1928,"2001",0,0
"2053","Torsken",1928,"2002",0,0
"2054","Torsken",1928,"2003",0,0
"2055","Torsken",1928,"2004",1,0
"2056","Torsken",1928,"2005",1,0
"2057","Torsken",1928,"2006",1,0
"2058","Torsken",1928,"2007",1,0
"2059","Torsken",1928,"2008",0,0
"2060","Torsken",1928,"2009",0,0
"2061","Torsken",1928,"2010",0,0
"2062","Torsken",1928,"2011",0,1
"2063","Torsken",1928,"2012",0,1
"2064","Torsken",1928,"2013",0,1
"2065","Torsken",1928,"2014",0,0
"2066","Torsken",1928,"2015",0,1
"2067","Torsken",1928,"2016",0,1
"2068","Torsken",1928,"2017",0,0
"2069","Torsken",1928,"2018",0,0
"2070","Torsken",1928,"2019",0,0
"2071","Traena",1835,"1990",1,3
"2072","Traena",1835,"1991",1,4
"2073","Traena",1835,"1992",0,3
"2074","Traena",1835,"1993",0,3
"2075","Traena",1835,"1994",0,3
"2076","Traena",1835,"1995",0,3
"2077","Traena",1835,"1996",0,2
"2078","Traena",1835,"1997",0,1
"2079","Traena",1835,"1998",0,1
"2080","Traena",1835,"1999",0,1
"2081","Traena",1835,"2000",1,0
"2082","Traena",1835,"2001",0,0
"2083","Traena",1835,"2002",0,0
"2084","Traena",1835,"2003",0,0
"2085","Traena",1835,"2004",0,0
"2086","Traena",1835,"2005",0,0
"2087","Traena",1835,"2006",0,0
"2088","Traena",1835,"2007",0,0
"2089","Traena",1835,"2008",0,0
"2090","Traena",1835,"2009",0,0
"2091","Traena",1835,"2010",0,0
"2092","Traena",1835,"2011",0,0
"2093","Traena",1835,"2012",1,0
"2094","Traena",1835,"2013",1,1
"2095","Traena",1835,"2014",1,1
"2096","Traena",1835,"2015",1,1
"2097","Traena",1835,"2016",1,2
"2098","Traena",1835,"2017",1,1
"2099","Traena",1835,"2018",1,1
"2100","Traena",1835,"2019",1,1
"2101","Tranoy",1927,"1990",0,0
"2102","Tranoy",1927,"1991",0,0
"2103","Tranoy",1927,"1992",0,0
"2104","Tranoy",1927,"1993",0,0
"2105","Tranoy",1927,"1994",0,0
"2106","Tranoy",1927,"1995",0,0
"2107","Tranoy",1927,"1996",0,0
"2108","Tranoy",1927,"1997",0,0
"2109","Tranoy",1927,"1998",0,0
"2110","Tranoy",1927,"1999",0,0
"2111","Tranoy",1927,"2000",0,0
"2112","Tranoy",1927,"2001",1,0
"2113","Tranoy",1927,"2002",1,0
"2114","Tranoy",1927,"2003",1,0
"2115","Tranoy",1927,"2004",1,0
"2116","Tranoy",1927,"2005",1,0
"2117","Tranoy",1927,"2006",1,0
"2118","Tranoy",1927,"2007",1,0
"2119","Tranoy",1927,"2008",0,0
"2120","Tranoy",1927,"2009",0,0
"2121","Tranoy",1927,"2010",0,0
"2122","Tranoy",1927,"2011",0,0
"2123","Tranoy",1927,"2012",0,1
"2124","Tranoy",1927,"2013",0,1
"2125","Tranoy",1927,"2014",0,1
"2126","Tranoy",1927,"2015",0,1
"2127","Tranoy",1927,"2016",0,0
"2128","Tranoy",1927,"2017",0,0
"2129","Tranoy",1927,"2018",0,0
"2130","Tranoy",1927,"2019",0,0
"2131","Tromso",1902,"1990",5,19
"2132","Tromso",1902,"1991",3,26
"2133","Tromso",1902,"1992",3,32
"2134","Tromso",1902,"1993",4,31
"2135","Tromso",1902,"1994",5,11
"2136","Tromso",1902,"1995",6,14
"2137","Tromso",1902,"1996",6,8
"2138","Tromso",1902,"1997",7,7
"2139","Tromso",1902,"1998",7,9
"2140","Tromso",1902,"1999",8,10
"2141","Tromso",1902,"2000",8,8
"2142","Tromso",1902,"2001",9,12
"2143","Tromso",1902,"2002",10,11
"2144","Tromso",1902,"2003",8,12
"2145","Tromso",1902,"2004",6,12
"2146","Tromso",1902,"2005",7,10
"2147","Tromso",1902,"2006",9,10
"2148","Tromso",1902,"2007",12,11
"2149","Tromso",1902,"2008",12,11
"2150","Tromso",1902,"2009",13,10
"2151","Tromso",1902,"2010",12,6
"2152","Tromso",1902,"2011",4,6
"2153","Tromso",1902,"2012",3,6
"2154","Tromso",1902,"2013",3,7
"2155","Tromso",1902,"2014",2,7
"2156","Tromso",1902,"2015",2,8
"2157","Tromso",1902,"2016",2,8
"2158","Tromso",1902,"2017",3,13
"2159","Tromso",1902,"2018",3,13
"2160","Tromso",1902,"2019",2,11
"2161","Tysfjord",1850,"1990",1,0
"2162","Tysfjord",1850,"1991",1,0
"2163","Tysfjord",1850,"1992",1,0
"2164","Tysfjord",1850,"1993",1,0
"2165","Tysfjord",1850,"1994",1,1
"2166","Tysfjord",1850,"1995",1,1
"2167","Tysfjord",1850,"1996",1,1
"2168","Tysfjord",1850,"1997",1,1
"2169","Tysfjord",1850,"1998",1,1
"2170","Tysfjord",1850,"1999",1,1
"2171","Tysfjord",1850,"2000",1,1
"2172","Tysfjord",1850,"2001",1,1
"2173","Tysfjord",1850,"2002",2,1
"2174","Tysfjord",1850,"2003",2,1
"2175","Tysfjord",1850,"2004",0,2
"2176","Tysfjord",1850,"2005",0,2
"2177","Tysfjord",1850,"2006",0,2
"2178","Tysfjord",1850,"2007",0,1
"2179","Tysfjord",1850,"2008",0,1
"2180","Tysfjord",1850,"2009",0,1
"2181","Tysfjord",1850,"2010",0,0
"2182","Tysfjord",1850,"2011",0,0
"2183","Tysfjord",1850,"2012",0,0
"2184","Tysfjord",1850,"2013",0,0
"2185","Tysfjord",1850,"2014",0,0
"2186","Tysfjord",1850,"2015",0,0
"2187","Tysfjord",1850,"2016",0,0
"2188","Tysfjord",1850,"2017",0,1
"2189","Tysfjord",1850,"2018",0,1
"2190","Tysfjord",1850,"2019",0,1
"2191","Vadso",2003,"1990",0,0
"2192","Vadso",2003,"1991",0,0
"2193","Vadso",2003,"1992",0,1
"2194","Vadso",2003,"1993",0,1
"2195","Vadso",2003,"1994",0,0
"2196","Vadso",2003,"1995",0,0
"2197","Vadso",2003,"1996",0,0
"2198","Vadso",2003,"1997",0,0
"2199","Vadso",2003,"1998",0,0
"2200","Vadso",2003,"1999",0,0
"2201","Vadso",2003,"2000",0,0
"2202","Vadso",2003,"2001",1,0
"2203","Vadso",2003,"2002",0,0
"2204","Vadso",2003,"2003",1,0
"2205","Vadso",2003,"2004",1,0
"2206","Vadso",2003,"2005",1,0
"2207","Vadso",2003,"2006",1,0
"2208","Vadso",2003,"2007",0,0
"2209","Vadso",2003,"2008",0,0
"2210","Vadso",2003,"2009",1,0
"2211","Vadso",2003,"2010",1,0
"2212","Vadso",2003,"2011",1,0
"2213","Vadso",2003,"2012",0,0
"2214","Vadso",2003,"2013",0,0
"2215","Vadso",2003,"2014",0,1
"2216","Vadso",2003,"2015",0,1
"2217","Vadso",2003,"2016",0,1
"2218","Vadso",2003,"2017",0,1
"2219","Vadso",2003,"2018",0,1
"2220","Vadso",2003,"2019",1,0
"2221","Vaeroy",1857,"1990",0,12
"2222","Vaeroy",1857,"1991",0,12
"2223","Vaeroy",1857,"1992",0,13
"2224","Vaeroy",1857,"1993",0,14
"2225","Vaeroy",1857,"1994",0,13
"2226","Vaeroy",1857,"1995",0,12
"2227","Vaeroy",1857,"1996",0,9
"2228","Vaeroy",1857,"1997",0,10
"2229","Vaeroy",1857,"1998",0,10
"2230","Vaeroy",1857,"1999",0,8
"2231","Vaeroy",1857,"2000",0,7
"2232","Vaeroy",1857,"2001",0,7
"2233","Vaeroy",1857,"2002",0,7
"2234","Vaeroy",1857,"2003",0,6
"2235","Vaeroy",1857,"2004",0,6
"2236","Vaeroy",1857,"2005",0,6
"2237","Vaeroy",1857,"2006",0,6
"2238","Vaeroy",1857,"2007",0,7
"2239","Vaeroy",1857,"2008",0,5
"2240","Vaeroy",1857,"2009",0,5
"2241","Vaeroy",1857,"2010",0,6
"2242","Vaeroy",1857,"2011",0,6
"2243","Vaeroy",1857,"2012",0,5
"2244","Vaeroy",1857,"2013",0,4
"2245","Vaeroy",1857,"2014",0,4
"2246","Vaeroy",1857,"2015",0,1
"2247","Vaeroy",1857,"2016",0,0
"2248","Vaeroy",1857,"2017",0,1
"2249","Vaeroy",1857,"2018",0,1
"2250","Vaeroy",1857,"2019",0,1
"2251","Vagan",1865,"1990",4,9
"2252","Vagan",1865,"1991",3,10
"2253","Vagan",1865,"1992",1,11
"2254","Vagan",1865,"1993",0,9
"2255","Vagan",1865,"1994",0,8
"2256","Vagan",1865,"1995",0,9
"2257","Vagan",1865,"1996",0,8
"2258","Vagan",1865,"1997",0,6
"2259","Vagan",1865,"1998",0,7
"2260","Vagan",1865,"1999",1,9
"2261","Vagan",1865,"2000",2,8
"2262","Vagan",1865,"2001",3,4
"2263","Vagan",1865,"2002",3,5
"2264","Vagan",1865,"2003",2,7
"2265","Vagan",1865,"2004",2,7
"2266","Vagan",1865,"2005",3,5
"2267","Vagan",1865,"2006",3,5
"2268","Vagan",1865,"2007",2,4
"2269","Vagan",1865,"2008",1,3
"2270","Vagan",1865,"2009",1,4
"2271","Vagan",1865,"2010",0,4
"2272","Vagan",1865,"2011",0,3
"2273","Vagan",1865,"2012",0,2
"2274","Vagan",1865,"2013",0,1
"2275","Vagan",1865,"2014",0,2
"2276","Vagan",1865,"2015",1,4
"2277","Vagan",1865,"2016",1,5
"2278","Vagan",1865,"2017",0,4
"2279","Vagan",1865,"2018",0,4
"2280","Vagan",1865,"2019",1,6
"2281","Vardo",2002,"1990",0,2
"2282","Vardo",2002,"1991",0,3
"2283","Vardo",2002,"1992",1,3
"2284","Vardo",2002,"1993",1,3
"2285","Vardo",2002,"1994",1,1
"2286","Vardo",2002,"1995",0,2
"2287","Vardo",2002,"1996",0,2
"2288","Vardo",2002,"1997",0,2
"2289","Vardo",2002,"1998",0,1
"2290","Vardo",2002,"1999",0,2
"2291","Vardo",2002,"2000",0,2
"2292","Vardo",2002,"2001",0,2
"2293","Vardo",2002,"2002",1,0
"2294","Vardo",2002,"2003",1,0
"2295","Vardo",2002,"2004",1,1
"2296","Vardo",2002,"2005",0,2
"2297","Vardo",2002,"2006",0,2
"2298","Vardo",2002,"2007",0,2
"2299","Vardo",2002,"2008",0,2
"2300","Vardo",2002,"2009",0,2
