Year,Municip_number,Municip_name_new,fish_score
1998,1936,Karlsoy,63.48175379733791
1998,1938,Lyngen,16.53591183725604
1998,1939,Storfjord,0.9211810348001455
1998,1940,Kafjord,1.2958864496287825
1998,1941,Skjervoy,77.51960545895918
1998,1942,Nordreisa,76.99711973442757
1998,1943,Kvaenangen,63.63221574036402
1998,2002,Vardo,77.18057058090892
1998,2003,Vadso,48.262589339295715
1998,2004,Hammerfest,74.29953879717178
1998,2012,Alta,13.209753114682806
1998,2014,Loppa,61.23457282026666
1998,2015,Hasvik,64.87447800149282
1998,2017,Kvalsund,69.14005686063554
1998,2018,Masoy,67.6182281245736
1998,2019,Nordkapp,69.39130485309964
1998,2020,Porsanger,39.95915485423338
1998,2022,Lebesby,67.78981348072773
1998,2023,Gamvik,82.09277851785723
1998,2024,Berlevag,78.9628360407364
1998,2025,Tana,20.507202792798353
1998,2028,Batsfjord,81.26691644723164
1998,2030,Sor-Varanger,14.43587165014985
1999,1804,Bodo,98.42866169082967
1999,1805,Narvik,0.641352343008133
1999,1811,Bindal,2.537862311297714
1999,1813,Bronnoy,5.59816561563027
1999,1815,Vega,5.333033160184683
1999,1816,Vevelstad,0.04197832039035366
1999,1818,Heroy,5.365880716426909
1999,1820,Alstahaug,0.07198331335491012
1999,1822,Leirfjord,0.25897773692381953
1999,1827,Donna,23.974008856588306
1999,1828,Nesna,1.471160480487588
1999,1832,Hemnes,0.40136725699382986
1999,1833,Rana,2.529266094245176
1999,1834,Luroy,73.46369955112226
1999,1835,Traena,95.49101470045873
1999,1836,Rodoy,5.7078878254010235
1999,1837,Meloy,6.377596930520595
1999,1838,Gildeskal,2.506792349799066
1999,1840,Saltdal,0.43836450095655505
1999,1841,Fauske,20.553372049766065
1999,1845,Sorfold,20.711262630299203
1999,1848,Steigen,20.41451186771307
1999,1850,Tysfjord,32.73048010767583
1999,1851,Lodingen,93.78113798352797
1999,1852,Tjeldsund,0.1266529555621979
1999,1853,Evenes,0.14402630694984617
1999,1856,Rost,56.194601449267964
1999,1857,Vaeroy,50.825671500413854
1999,1859,Flakstad,32.952741588383724
1999,1860,Vestvagoy,34.501048955323824
1999,1865,Vagan,65.69966076093678
1999,1866,Hadsel,33.87080045569779
1999,1867,Bo,78.44358672797127
1999,1868,Oksnes,43.538660181120164
1999,1870,Sortland,99.67540937354569
1999,1871,Andoy,40.43698722072155
1999,1874,Moskenes,36.49792827423256
1999,1902,Tromso,92.40569687460007
1999,1903,Harstad,43.4027223734766
1999,1911,Kvaefjord,28.08972581064334
1999,1917,Ibestad,0.07314884014889539
1999,1927,Tranoy,4.053737097971562
1999,1928,Torsken,70.58153679450783
1999,1929,Berg,81.09361618693835
1999,1931,Lenvik,47.79140603258418
1999,1936,Karlsoy,38.208581553467944
1999,1938,Lyngen,28.036130610917677
1999,1940,Kafjord,0.13376858396088048
1999,1941,Skjervoy,36.092348664558486
1999,1942,Nordreisa,40.6295338759367
1999,1943,Kvaenangen,58.55831134479674
1999,2002,Vardo,32.76460355330985
1999,2003,Vadso,27.15062885399085
1999,2004,Hammerfest,38.83983979455706
1999,2012,Alta,0.33002587723535676
1999,2014,Loppa,27.595699731129166
1999,2015,Hasvik,27.43783627806235
1999,2017,Kvalsund,28.318949023228786
1999,2018,Masoy,28.942923199880585
1999,2019,Nordkapp,28.72859298545778
1999,2020,Porsanger,18.637342739881085
1999,2022,Lebesby,29.128049226353557
1999,2023,Gamvik,26.671718436195594
1999,2024,Berlevag,42.85470933185798
1999,2025,Tana,9.149447277860297
1999,2028,Batsfjord,46.42599567408185
1999,2030,Sor-Varanger,5.917140974488789
2000,1804,Bodo,98.47802258217715
2000,1811,Bindal,0.6688041699832132
2000,1813,Bronnoy,3.665842341404555
2000,1818,Heroy,4.951849321235077
2000,1827,Donna,10.047225649675688
2000,1833,Rana,1.1502184950472223
2000,1834,Luroy,75.46324501903653
2000,1835,Traena,95.84466803521741
2000,1836,Rodoy,3.9970488506032145
2000,1837,Meloy,4.698304146764316
2000,1838,Gildeskal,1.728598268665885
2000,1845,Sorfold,11.95289030297442
2000,1848,Steigen,5.606357966229712
2000,1850,Tysfjord,2.37761245215895
2000,1851,Lodingen,100
2000,1856,Rost,10.426074959824286
2000,1857,Vaeroy,68.77592096380647
2000,1859,Flakstad,18.331589718843237
2000,1860,Vestvagoy,23.418491902323623
2000,1865,Vagan,58.7788426103317
2000,1866,Hadsel,6.086227277481899
2000,1867,Bo,87.03711322858643
2000,1868,Oksnes,30.30598295374555
2000,1870,Sortland,99.58311401973332
2000,1871,Andoy,26.05852910233481
2000,1874,Moskenes,23.154598744296404
2000,1902,Tromso,90.5724163422837
2000,1903,Harstad,55.68543245718784
2000,1911,Kvaefjord,8.199913998925446
2000,1928,Torsken,57.303664350269685
2000,1929,Berg,88.43097114551527
2000,1931,Lenvik,58.13882621398284
2000,1933,Balsfjord,10.007593895754637
2000,1936,Karlsoy,30.92143862463088
2000,1938,Lyngen,0.8327114764700752
2000,1940,Kafjord,28.3021102144672
2000,1941,Skjervoy,29.342084687188095
2000,1942,Nordreisa,22.60081576826088
2000,1943,Kvaenangen,29.30900935224454
2000,2002,Vardo,11.106050688913003
2000,2003,Vadso,99.40044209851207
2000,2004,Hammerfest,35.55493860021612
2000,2012,Alta,0.07035413194920402
2000,2014,Loppa,16.7907875970641
2000,2015,Hasvik,13.690020429449206
2000,2017,Kvalsund,9.182879425701598
2000,2018,Masoy,13.09881948564529
2000,2019,Nordkapp,37.01993379751943
2000,2020,Porsanger,4.393960498492043
2000,2022,Lebesby,10.907295722920889
2000,2023,Gamvik,9.222317068604074
2000,2024,Berlevag,16.331840716217304
2000,2025,Tana,9.152620894464468
2000,2027,Nesseby,0.16309207792688474
2000,2028,Batsfjord,33.94163617197416
2000,2030,Sor-Varanger,5.161922202783847
2001,1804,Bodo,98.70650078518194
2001,1811,Bindal,4.841312001852833
2001,1813,Bronnoy,14.61760814028357
2001,1818,Heroy,16.12495348188125
2001,1822,Leirfjord,65.6209090909091
2001,1827,Donna,33.272632193062336
2001,1833,Rana,4.135935831209103
2001,1834,Luroy,18.758441267425326
2001,1835,Traena,95.95296727801451
2001,1836,Rodoy,8.279831588005777
2001,1837,Meloy,13.69071218044474
2001,1838,Gildeskal,6.572425063427212
2001,1845,Sorfold,27.734436233006242
2001,1848,Steigen,14.763276772216981
2001,1851,Lodingen,100
2001,1856,Rost,61.373505913041875
2001,1857,Vaeroy,89.4366100001289
2001,1859,Flakstad,66.48879174149965
2001,1860,Vestvagoy,69.35764724881555
2001,1865,Vagan,86.21382306349878
2001,1866,Hadsel,54.56476422586368
2001,1867,Bo,88.83810363616955
2001,1868,Oksnes,75.06157124031539
2001,1870,Sortland,99.99339560384813
2001,1871,Andoy,68.96346788304739
2001,1874,Moskenes,65.0144270416592
2001,1902,Tromso,95.54144461181967
2001,1903,Harstad,60.22478440883417
2001,1911,Kvaefjord,35.6119594511904
2001,1927,Tranoy,10.943575024979053
2001,1928,Torsken,83.40719102728313
2001,1929,Berg,92.79643563531164
2001,1931,Lenvik,82.52985944570707
2001,1933,Balsfjord,60.1309791326632
2001,1936,Karlsoy,62.69056290597698
2001,1940,Kafjord,71.57050164814349
2001,1941,Skjervoy,73.64878655379165
2001,1942,Nordreisa,70.42021472635949
2001,1943,Kvaenangen,64.39719289387085
2001,2002,Vardo,59.89351146648727
2001,2003,Vadso,94.0687608975905
2001,2004,Hammerfest,73.23204013828077
2001,2014,Loppa,63.002162575069946
2001,2015,Hasvik,60.14431727320449
2001,2017,Kvalsund,64.00283065976451
2001,2018,Masoy,64.46975811677551
2001,2019,Nordkapp,63.332552544493964
2001,2020,Porsanger,28.469031837463067
2001,2022,Lebesby,60.22070867758759
2001,2023,Gamvik,58.10430557303255
2001,2024,Berlevag,69.44472645274357
2001,2025,Tana,24.318222333946558
2001,2027,Nesseby,54.414348584364966
2001,2028,Batsfjord,67.62082123458454
2001,2030,Sor-Varanger,23.000528751687895
2002,1804,Bodo,99.15915432623507
2002,1813,Bronnoy,16.330956810967773
2002,1818,Heroy,20.865112500783667
2002,1822,Leirfjord,100
2002,1827,Donna,41.765741391705575
2002,1833,Rana,5.164169892079266
2002,1834,Luroy,81.56460734988092
2002,1835,Traena,95.58563507540147
2002,1836,Rodoy,9.667604353983014
2002,1837,Meloy,18.40378797149557
2002,1838,Gildeskal,8.281863089259435
2002,1845,Sorfold,28.89962295629429
2002,1848,Steigen,23.477778026472865
2002,1850,Tysfjord,96.84043140866453
2002,1851,Lodingen,100
2002,1856,Rost,94.00868193904712
2002,1857,Vaeroy,98.24669689483953
2002,1859,Flakstad,97.44476552118178
2002,1860,Vestvagoy,95.5901828115411
2002,1865,Vagan,98.23225213432687
2002,1866,Hadsel,67.06502546728136
2002,1867,Bo,90.1097847865938
2002,1868,Oksnes,97.87466520888417
2002,1870,Sortland,98.72364397960067
2002,1871,Andoy,96.07629126751665
2002,1874,Moskenes,93.49119968054265
2002,1902,Tromso,98.50913162816859
2002,1903,Harstad,54.213655658518334
2002,1911,Kvaefjord,66.8767972061782
2002,1927,Tranoy,6.186128494041453
2002,1928,Torsken,95.25890350296615
2002,1929,Berg,98.95878438330338
2002,1931,Lenvik,77.10436293615923
2002,1933,Balsfjord,85.54208026603877
2002,1936,Karlsoy,84.18246527668146
2002,1940,Kafjord,92.2908414107362
2002,1941,Skjervoy,97.41297139603638
2002,1942,Nordreisa,92.74793657309364
2002,1943,Kvaenangen,93.03204729056706
2002,2002,Vardo,88.37760571801482
2002,2003,Vadso,99.99823153640064
2002,2004,Hammerfest,86.75052109728517
2002,2012,Alta,100
2002,2014,Loppa,88.8945557803509
2002,2015,Hasvik,22.634903515525338
2002,2017,Kvalsund,96.53455694743315
2002,2018,Masoy,85.15563131722486
2002,2019,Nordkapp,91.88536177811005
2002,2020,Porsanger,31.62127154993388
2002,2022,Lebesby,90.70860840012983
2002,2023,Gamvik,89.70856641434997
2002,2024,Berlevag,98.17284062831924
2002,2025,Tana,2.8659657391299675
2002,2027,Nesseby,5.26894032524323
2002,2028,Batsfjord,98.57288406241949
2002,2030,Sor-Varanger,22.024917619122462
2003,1804,Bodo,99.27080340648008
2003,1811,Bindal,0.1145808799219586
2003,1813,Bronnoy,12.610560397909506
2003,1815,Vega,0.23739647169659076
2003,1818,Heroy,37.71666223921342
2003,1827,Donna,43.54078633469576
2003,1833,Rana,0.04624206381009575
2003,1834,Luroy,94.34834845095926
2003,1835,Traena,97.82861328393092
2003,1836,Rodoy,11.008129324297434
2003,1837,Meloy,27.738462256224764
2003,1838,Gildeskal,10.279097156069774
2003,1845,Sorfold,32.46044239809964
2003,1848,Steigen,25.8863173990913
2003,1850,Tysfjord,91.6984198835468
2003,1851,Lodingen,99.99324025681622
2003,1856,Rost,93.65326609905114
2003,1857,Vaeroy,97.36525655474
2003,1859,Flakstad,97.49746301388075
2003,1860,Vestvagoy,96.23824076822626
2003,1865,Vagan,98.57241398811358
2003,1866,Hadsel,16.000150075480008
2003,1867,Bo,88.4595325356913
2003,1868,Oksnes,94.62565794854852
2003,1870,Sortland,98.67502036199211
2003,1871,Andoy,89.86901528409234
2003,1874,Moskenes,93.2143723725331
2003,1902,Tromso,98.11828829217698
2003,1903,Harstad,56.62386276754869
2003,1911,Kvaefjord,85.01824822476132
2003,1928,Torsken,97.63496141007093
2003,1929,Berg,99.36904974894931
2003,1931,Lenvik,89.70227319262209
2003,1933,Balsfjord,67.43533759281577
2003,1936,Karlsoy,92.50206569795803
2003,1940,Kafjord,83.57736487797756
2003,1941,Skjervoy,97.20713765716482
2003,1942,Nordreisa,89.90982042506768
2003,1943,Kvaenangen,84.17131495212595
2003,2002,Vardo,83.2482714773437
2003,2004,Hammerfest,89.48947796848815
2003,2012,Alta,75.88199536881899
2003,2014,Loppa,90.34963857817984
2003,2015,Hasvik,88.91832644822134
2003,2017,Kvalsund,96.16506395754094
2003,2018,Masoy,88.00915244264783
2003,2019,Nordkapp,87.54393518052765
2003,2020,Porsanger,15.585932004845121
2003,2022,Lebesby,84.2808831936205
2003,2023,Gamvik,82.73899986757391
2003,2024,Berlevag,97.41033093179855
2003,2027,Nesseby,17.819238758947623
2003,2028,Batsfjord,96.38111744903118
2003,2030,Sor-Varanger,22.80650278478245
2004,1804,Bodo,98.7477116969114
2004,1813,Bronnoy,26.887633654828203
2004,1815,Vega,8.536511647093315
2004,1818,Heroy,24.17310189670869
2004,1827,Donna,68.4114469764947
2004,1834,Luroy,4.9319830299426775
2004,1835,Traena,99.37971195705838
2004,1836,Rodoy,10.894767471478275
2004,1837,Meloy,26.60685655030423
2004,1838,Gildeskal,14.470180332803718
2004,1841,Fauske,0.13161465780767306
2004,1845,Sorfold,48.00966452534058
2004,1848,Steigen,23.09899529665958
2004,1850,Tysfjord,92.64607623639002
2004,1851,Lodingen,99.96376548011823
2004,1856,Rost,95.45748691156997
2004,1857,Vaeroy,98.67193339060016
2004,1859,Flakstad,98.351646899215325
2004,1860,Vestvagoy,95.90862867881032
2004,1865,Vagan,99.24332801593417
2004,1866,Hadsel,90.6669724067304
2004,1867,Bo,91.19801541431755
2004,1868,Oksnes,93.64729188013106
2004,1870,Sortland,98.00371531066774
2004,1871,Andoy,90.39253861012037
2004,1874,Moskenes,90.56866842904077
2004,1902,Tromso,98.72709755500284
2004,1903,Harstad,34.152516499654254
2004,1911,Kvaefjord,65.7106840448795
2004,1928,Torsken,95.64098825724474
2004,1929,Berg,99.45712052671864
2004,1931,Lenvik,93.21242848206542
2004,1933,Balsfjord,21.264523118768846
2004,1936,Karlsoy,81.00650278487858
2004,1939,Storfjord,0.6043781031320217
