"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score"
1994,"1804","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,383.3839,"Bodo",429.714733333333,3431.45,0.125228324274966,81419.3973665936,0.00000153806498605144,0.00000076903249302572
1994,"1804","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,383.3839,"Bodo",429.714733333333,3431.45,0.125228324274966,81419.3973665936,0.00000153806498605144,0.00000076903249302572
1995,"1804","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,522.3764,"Bodo",476.045566666667,3431.45,0.138730148090943,81419.3973665936,0.00000170389554059588,0.000000851947770297942
1995,"1804","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,522.3764,"Bodo",437.5217,3431.45,0.127503446065075,81419.3973665936,0.00000156600822640563,0.000000783004113202816
1996,"1804","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,267.8123,"Bodo",352.667,3431.45,0.102774920223229,81419.3973665936,0.00000126229035767093,0.000000631145178835467
1996,"1804","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,267.8123,"Bodo",223.282133333333,3431.45,0.0650693244352485,81419.3973665936,0.000000799187006288829,0.000000399593503144414
1997,"1804","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,134.2218,"Bodo",178.751966666667,3431.45,0.052092254489113,81419.3973665936,0.000000639801523641422,0.000000319900761820711
1997,"1804","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,134.2218,"Bodo",152.586233333333,3431.45,0.0444669843166397,81419.3973665936,0.000000546147303405178,0.000000273073651702589
1998,"1804","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,189.3151,"Bodo",170.950666666667,3431.45,0.049818784090302,81419.3973665936,0.00000061187856581634,0.000000201223914850776
1998,"1804","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,189.3151,"Bodo",197.043566666667,3431.45,0.0574228290275734,81419.3973665936,0.00000070527209589903,0.000000231937544637595
1999,"1804","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,212.5005,"Bodo",204.772033333333,3431.45,0.0596750741911826,81419.3973665936,0.000000732934363570557,0.0000000962861981209001
1999,"1804","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,212.5005,"Bodo",229.000466666667,3431.45,0.0667357725354199,81419.3973665936,0.000000819654464340234,0.000000107678690025763
2000,"1804","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,262.0004,"Bodo",245.500433333333,3431.45,0.0715442257160481,81419.3973665936,0.000000878712297438384,0.0000000348500958465302
2000,"1804","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,262.0004,"Bodo",254.3657,3431.45,0.0741277594020021,81419.3973665936,0.000000910443479067271,0.0000000361085677312575
2001,"1804","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,239.0963,"Bodo",215.453233333333,3431.45,0.0627878107894136,81419.3973665936,0.000000771165260616084,0.000000267972084103718
2002,"1804","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,145.263,"Bodo",182.0371,3431.45,0.0530496145944135,81419.3973665936,0.000000651559902311187,0.000000407224938944492
2003,"1804","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,161.752,"Bodo",233.461633333333,3431.45,0.0680358546192815,81419.3973665936,0.000000835622183654194,0.000000619343500826049
2004,"1804","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,393.3699,"Bodo",290.440366666667,3431.45,0.0846407106811018,81419.3973665936,0.0000010395644455584,0.000000550357647648564
2005,"1804","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,316.1992,"Bodo",300.956133333333,3431.45,0.087705236367522,81419.3973665936,0.00000107720321206292,0.000000570284053445076
2006,"1804","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,193.2993,"Bodo",237.307433333333,3431.45,0.069156605322337,81419.3973665936,0.000000849387339615854,0.000000525870691144522
2007,"1804","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,202.4238,"Bodo",193.695766666667,3431.45,0.0564472064773395,81419.3973665936,0.000000693289416319112,0.000000639253623576593
2008,"1804","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,185.3642,"Bodo",194.3885,3431.45,0.0566490842063851,81419.3973665936,0.000000695768895848254,0.000000695768895848254
2009,"1804","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,195.3775,"Bodo",176.6662,3431.45,0.0514844162088913,81419.3973665936,0.000000632336001912185,0.000000632336001912185
2010,"1804","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,149.2569,"Bodo",187.265766666667,3431.45,0.0545733630583767,81419.3973665936,0.00000067027471122954,0.00000067027471122954
2011,"1804","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,217.1629,"Bodo",181.1655,3431.45,0.0527956111847761,81419.3973665936,0.000000648440210716153,0.000000648440210716153
2012,"1804","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,177.0767,"Bodo",194.121766666667,3431.45,0.0565713522466207,81419.3973665936,0.00000069481418527217,0.00000069481418527217
2013,"1804","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,188.1257,"Bodo",156.9319,3431.45,0.0457334071602384,81419.3973665936,0.000000561701617052288,0.000000561701617052288
2014,"1804","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,105.5933,"Bodo",136.407,3431.45,0.0397519998834312,81419.3973665936,0.000000488237461454627,0.000000488237461454627
2015,"1804","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,115.502,"Bodo",130.6544,3431.45,0.0380755657229451,81419.3973665936,0.000000467647353756607,0.000000467647353756607
2016,"1804","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,170.8679,"Bodo",147.711366666667,3431.45,0.0430463409540185,81419.3973665936,0.000000528698840157228,0.000000528698840157228
2017,"1804","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,156.7642,"Bodo",26466923.2107,3431.45,7713.04352699296,81419.3973665936,0.0947322600812768,0.0947322600812768
2018,"1804","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,79400442,"Bodo",26466923.2107,3431.45,7713.04352699296,81419.3973665936,0.0947322600812768,0.0916673928433532
1994,"1804","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,54122.615,"Bodo",59530.012,3431.45,17.348354777135,6174.44708334947,0.00280970175028596,0.00280970175028596
1995,"1804","Atlantic herring",3524000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.216,1,0.559701492537313,0.779850746268657,62127.141,"Bodo",59530.012,3431.45,17.348354777135,6174.44708334947,0.00280970175028596,0.00219114800675286
1996,"1804","Atlantic herring",4109000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.189,1,0.761194029850746,0.880597014925373,62340.28,"Bodo",72600.423,3431.45,21.1573600081598,6174.44708334947,0.00342659994045694,0.00301745367890984
1997,"1804","Atlantic herring",5373000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.194,1,0.723880597014925,0.861940298507463,93333.848,"Bodo",80363.285,3431.45,23.4196287283801,6174.44708334947,0.00379299205454938,0.00326933270373473
1998,"1804","Atlantic herring",5941000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.19,1,0.753731343283582,0.876865671641791,85415.727,"Bodo",89507.423,3431.45,26.0844316542569,6174.44708334947,0.00422457773176134,0.00370438719016387
1999,"1804","Atlantic herring",5816000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.214,1,0.574626865671642,0.787313432835821,89772.694,"Bodo",79549.8743333333,3431.45,23.1825829702701,6174.44708334947,0.00375460063991579,0.00295604751873967
2000,"1804","Atlantic herring",4842000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.257,1,0.253731343283582,0.626865671641791,63461.202,"Bodo",61421.4476666667,3431.45,17.899560729915,6174.44708334947,0.00289897386572223,0.00181726719940796
2001,"1804","Atlantic herring",4018000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.203,1,0.656716417910448,0.828358208955224,31030.447,"Bodo",43623.4316666667,3431.45,12.7128274247524,6174.44708334947,0.00205894183772906,0.00170554137304422
2002,"1804","Atlantic herring",3552000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.225,1,0.492537313432836,0.746268656716418,36378.646,"Bodo",37387.224,3431.45,10.8954593539174,6174.44708334947,0.00176460486369687,0.00131686930126632
2003,"1804","Atlantic herring",4192000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.151,1,1,1,44752.579,"Bodo",43537.411,3431.45,12.6877591105801,6174.44708334947,0.0020548818281713,0.0020548818281713
2004,"1804","Atlantic herring",5292000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.127,1,1,1,49481.008,"Bodo",45722.409,3431.45,13.3245155837911,6174.44708334947,0.00215800951954437,0.00215800951954437
2005,"1804","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,42933.64,"Bodo",40388.4276666667,3431.45,11.7700761097107,6174.44708334947,0.00190625588831279,0.00180667535683377
2006,"1804","Atlantic herring",5396000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.175,1,0.865671641791045,0.932835820895522,28750.635,"Bodo",28297.3056666667,3431.45,8.24645723139392,6174.44708334947,0.00133557825017758,0.0012458752333746
2007,"1804","Atlantic herring",6952000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.153,1,1,1,13207.642,"Bodo",21044.2556666667,3431.45,6.13275894058391,6174.44708334947,0.000993248279205765,0.000993248279205765
2008,"1804","Atlantic herring",7050000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.198,1,0.694029850746269,0.847014925373134,21174.49,"Bodo",21276.8426666667,3431.45,6.20053990781351,6174.44708334947,0.00100422593701295,0.000850594357096791
2009,"1804","Atlantic herring",7030000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.205,1,0.641791044776119,0.82089552238806,29448.396,"Bodo",22951.027,3431.45,6.68843404391729,6174.44708334947,0.00108324420853065,0.000889230320435611
2010,"1804","Atlantic herring",6231000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.213,1,0.582089552238806,0.791044776119403,18230.195,"Bodo",21320.6193333333,3431.45,6.21329739128745,6174.44708334947,0.00100629211124714,0.000796022117852212
2011,"1804","Atlantic herring",5878000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.159,1,0.985074626865672,0.992537313432836,16283.267,"Bodo",14717.045,3431.45,4.28887059406373,6174.44708334947,0.000694616139091946,0.000689432436561409
2012,"1804","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,9637.673,"Bodo",8768.994,3431.45,2.55547771350304,6174.44708334947,0.000413879603955851,0.000413879603955851
2013,"1804","Atlantic herring",5322000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.121,1,1,1,386.042,"Bodo",3380.20466666667,3431.45,0.985065982796388,6174.44708334947,0.000159539140832999,0.000159539140832999
2014,"1804","Atlantic herring",5154000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.084,1,1,1,116.899,"Bodo",1084.71633333333,3431.45,0.316110196369853,6174.44708334947,0.0000511965188303747,0.0000511965188303747
2017,"1804","Atlantic herring",4490000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.162,1,0.962686567164179,0.98134328358209,2751.208,"Bodo",116955.702333333,3431.45,34.0834639389568,6174.44708334947,0.00552008357653095,0.00541709694264045
2018,"1804","Atlantic herring",4103000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.128,1,1,1,347999,"Bodo",116955.702333333,3431.45,34.0834639389568,6174.44708334947,0.00552008357653095,0.00552008357653095
1994,"1804","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,106.9654,"Bodo",101.6138,3431.45,0.0296124961750863,23325.4177187032,0.00000126953765768327,0.00000126953765768327
1994,"1804","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,106.9654,"Bodo",101.6138,3431.45,0.0296124961750863,23325.4177187032,0.00000126953765768327,0.00000126953765768327
1995,"1804","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,90.9106,"Bodo",96.2622,3431.45,0.028052922234041,23325.4177187032,0.00000120267609233626,0.00000120267609233626
1995,"1804","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,90.9106,"Bodo",76.5754,3431.45,0.022315755730085,23325.4177187032,0.000000956714087576288,0.000000956714087576288
1996,"1804","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,47.905,"Bodo",62.2402,3431.45,0.0181381631671742,23325.4177187032,0.000000777613648163322,0.000000739658696288684
1996,"1804","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,47.905,"Bodo",49.2773,3431.45,0.0143604890061053,23325.4177187032,0.000000615658385169689,0.000000585608392560216
1997,"1804","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,52.0219,"Bodo",50.6496,3431.45,0.0147604074079471,23325.4177187032,0.000000632803561589021,0.000000546169740657191
1997,"1804","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,52.0219,"Bodo",52.6684666666667,3431.45,0.0153487495567957,23325.4177187032,0.000000658026781852163,0.000000567939781955736
1998,"1804","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,53.9616,"Bodo",53.3150333333333,3431.45,0.0155371733038026,23325.4177187032,0.000000666104825695973,0.000000578876812807214
1998,"1804","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,53.9616,"Bodo",58.3298,3431.45,0.016998586603331,23325.4177187032,0.000000728758078776048,0.000000633325473222041
1999,"1804","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,67.0662,"Bodo",62.698,3431.45,0.0182715761558525,23325.4177187032,0.000000783333288012313,0.000000675158691096327
1999,"1804","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,67.0662,"Bodo",75.8345666666667,3431.45,0.0220998606031464,23325.4177187032,0.000000947458299339516,0.000000816618819906916
2000,"1804","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,93.3713,"Bodo",84.6029333333333,3431.45,0.0246551554979188,23325.4177187032,0.00000105700810143045,0.00000103435792782837
2000,"1804","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,93.3713,"Bodo",91.02,3431.45,0.0265252298590975,23325.4177187032,0.00000113718134350188,0.00000111281317185541
2001,"1804","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,86.3174,"Bodo",90.1224666666667,3431.45,0.026263668905759,23325.4177187032,0.00000112596778426393,0.00000110586121668779
2002,"1804","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,90.6787,"Bodo",76.4602,3431.45,0.0222821839164202,23325.4177187032,0.00000095527480729974,0.00000095527480729974
2003,"1804","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,52.3845,"Bodo",82.7632666666667,3431.45,0.0241190361703264,23325.4177187032,0.0000010340237615975,0.000000963857863489096
2004,"1804","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,105.2266,"Bodo",77.0256,3431.45,0.0224469539116117,23325.4177187032,0.000000962338774907035,0.000000885580801194211
2005,"1804","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,73.4657,"Bodo",66.1978333333333,3431.45,0.0192915045631827,23325.4177187032,0.000000827059339122318,0.000000742384216307415
2006,"1804","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,19.9012,"Bodo",36.7636333333333,3431.45,0.010713731318636,23325.4177187032,0.000000459315732212815,0.000000437990358931506
2007,"1804","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,16.924,"Bodo",22.7312666666667,3431.45,0.00662439104945917,23325.4177187032,0.000000283998817485162,0.000000282308348333465
2008,"1804","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,31.3686,"Bodo",25.0241666666667,3431.45,0.00729259253862556,23325.4177187032,0.000000312645742364479,0.000000312645742364479
2009,"1804","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,26.7799,"Bodo",25.8458666666667,3431.45,0.00753205399078135,23325.4177187032,0.000000322911858712046,0.000000322911858712046
2010,"1804","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,19.3891,"Bodo",19.9218,3431.45,0.00580565067245625,23325.4177187032,0.000000248898036574113,0.000000248898036574113
2011,"1804","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,13.5964,"Bodo",14.6373,3431.45,0.00426563114718268,23325.4177187032,0.000000182874802013184,0.000000182874802013184
2012,"1804","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,10.9264,"Bodo",17.8211,3431.45,0.00519346049046322,23325.4177187032,0.000000222652410906189,0.000000222652410906189
2013,"1804","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,28.9405,"Bodo",30.1977,3431.45,0.008800273936674,23325.4177187032,0.000000377282586867355,0.000000377282586867355
2014,"1804","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,50.7262,"Bodo",39.5612333333333,3431.45,0.0115290134879813,23325.4177187032,0.000000494268253928711,0.000000494268253928711
2015,"1804","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,39.017,"Bodo",51.148,3431.45,0.0149056521295662,23325.4177187032,0.000000639030447785476,0.000000639030447785476
2016,"1804","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,63.7008,"Bodo",62.9056,3431.45,0.0183320753617276,23325.4177187032,0.000000785926991010676,0.000000785926991010676
2017,"1804","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,85.999,"Bodo",11672948.8999333,3431.45,3401.75403981796,23325.4177187032,0.145838933340529,0.14010954667358
2018,"1804","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,35018697,"Bodo",11672948.8999333,3431.45,3401.75403981796,23325.4177187032,0.145838933340529,0.140977635562511
1994,"1804","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,166.1351,"Bodo",200.546266666667,3431.45,0.0584435928446186,34570.5528671463,0.00000169055997077096,0.000000238872098727149
1994,"1804","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,166.1351,"Bodo",200.546266666667,3431.45,0.0584435928446186,34570.5528671463,0.00000169055997077096,0.000000238872098727149
1995,"1804","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,269.3686,"Bodo",234.957433333333,3431.45,0.0684717636373351,34570.5528671463,0.00000198063837452847,0.00000143570345222219
1995,"1804","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,269.3686,"Bodo",236.952966666667,3431.45,0.0690533059396659,34570.5528671463,0.00000199746027218703,0.00000144789712515709
1996,"1804","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,172.1217,"Bodo",204.537333333333,3431.45,0.0596066774492804,34570.5528671463,0.00000172420376608807,0.00000172420376608807
1996,"1804","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,172.1217,"Bodo",167.285033333333,3431.45,0.0487505379164299,34570.5528671463,0.00000141017524665506,0.00000141017524665506
1997,"1804","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,157.6117,"Bodo",162.448366666667,3431.45,0.0473410268739648,34570.5528671463,0.00000136940323332101,0.00000136940323332101
1997,"1804","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,157.6117,"Bodo",183.337866666667,3431.45,0.0534286866096451,34570.5528671463,0.00000154549702502503,0.00000154549702502503
1998,"1804","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,234.7902,"Bodo",209.064033333333,3431.45,0.0609258573877904,34570.5528671463,0.00000176236283006311,0.00000176236283006311
1998,"1804","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,234.7902,"Bodo",247.791166666667,3431.45,0.072211795790895,34570.5528671463,0.00000208882386314165,0.00000208882386314165
1999,"1804","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,273.7931,"Bodo",260.792133333333,3431.45,0.0760005634158543,34570.5528671463,0.0000021984190911821,0.0000021984190911821
1999,"1804","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,273.7931,"Bodo",319.1983,3431.45,0.0930214049454312,34570.5528671463,0.00000269076995392321,0.00000269076995392321
2000,"1804","Saithe",370374,"pok.27.1-2",0.58,136000,NA,220000,0.225,1,NA,1,410.0087,"Bodo",364.6035,3431.45,0.106253478850049,34570.5528671463,0.00000307352558862388,0.00000307352558862388
2000,"1804","Saithe",370374,"pok.27.1-2",0.58,136000,NA,220000,0.225,1,NA,1,410.0087,"Bodo",406.704066666667,3431.45,0.11852250992049,34570.5528671463,0.00000342842390678475,0.00000342842390678475
2001,"1804","Saithe",376555,"pok.27.1-2",0.58,136000,NA,220000,0.196,1,NA,1,400.0948,"Bodo",438.166166666667,3431.45,0.127691257825895,34570.5528671463,0.00000369364234111641,0.00000369364234111641
2002,"1804","Saithe",452970,"pok.27.1-2",0.58,136000,NA,220000,0.188,1,NA,1,504.395,"Bodo",423.300933333333,3431.45,0.1233592018923,34570.5528671463,0.00000356833176392539,0.00000356833176392539
2003,"1804","Saithe",442949,"pok.27.1-2",0.58,136000,NA,220000,0.182,1,NA,1,365.413,"Bodo",459.8331,3431.45,0.13400547873348,34570.5528671463,0.00000387628972115255,0.00000387628972115255
2004,"1804","Saithe",525691,"pok.27.1-2",0.58,136000,NA,220000,0.176,1,NA,1,509.6913,"Bodo",416.729766666667,3431.45,0.121444219401905,34570.5528671463,0.00000351293830528577,0.00000351293830528577
2005,"1804","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,375.085,"Bodo",388.7155,3431.45,0.113280245960163,34570.5528671463,0.00000327678433132081,0.00000327678433132081
2006,"1804","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,281.3702,"Bodo",302.593933333333,3431.45,0.0881825273086693,34570.5528671463,0.00000255079887346761,0.00000255079887346761
2007,"1804","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,251.3266,"Bodo",271.086933333333,3431.45,0.0790006945557515,34570.5528671463,0.00000228520194222375,0.00000228520194222375
2008,"1804","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,280.564,"Bodo",239.600033333333,3431.45,0.0698247193849053,34570.5528671463,0.00000201977444946397,0.00000201977444946397
2009,"1804","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,186.9095,"Bodo",214.182233333333,3431.45,0.0624174134355253,34570.5528671463,0.00000180550810614438,0.00000180550810614438
2010,"1804","Saithe",333601,"pok.27.1-2",0.58,136000,NA,220000,0.377,1,NA,1,175.0732,"Bodo",207.049233333333,3431.45,0.0603387003550491,34570.5528671463,0.00000174537851873325,0.00000174537851873325
2011,"1804","Saithe",298212,"pok.27.1-2",0.58,136000,NA,220000,0.373,1,NA,1,259.165,"Bodo",213.704966666667,3431.45,0.062278327432038,34570.5528671463,0.00000180148485537307,0.00000180148485537307
2012,"1804","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,206.8767,"Bodo",195.4551,3431.45,0.0569599149047779,34570.5528671463,0.00000164764257961605,0.00000164764257961605
2013,"1804","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,120.3236,"Bodo",152.2563,3431.45,0.0443708344868787,34570.5528671463,0.000001283486401198,0.000001283486401198
2014,"1804","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,129.5686,"Bodo",127.645566666667,3431.45,0.0371987255144812,34570.5528671463,0.00000107602344855273,0.00000107602344855273
2015,"1804","Saithe",372942,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,133.0445,"Bodo",164.8549,3431.45,0.0480423436156727,34570.5528671463,0.00000138968976863917,0.00000138968976863917
2016,"1804","Saithe",413202,"pok.27.1-2",0.58,136000,NA,220000,0.241,1,NA,1,231.9516,"Bodo",239.945933333333,3431.45,0.0699255222524977,34570.5528671463,0.00000202269030874975,0.00000202269030874975
2017,"1804","Saithe",431671,"pok.27.1-2",0.58,136000,NA,220000,0.22,1,NA,1,354.8417,"Bodo",26507027.5977667,3431.45,7724.73082742475,34570.5528671463,0.223448287249287,0.223448287249287
2018,"1804","Saithe",494841,"pok.27.1-2",0.58,136000,NA,220000,0.231,1,NA,1,79520496,"Bodo",26507027.5977667,3431.45,7724.73082742475,34570.5528671463,0.223448287249287,0.223448287249287
1994,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.324,"Bodo",19.3468666666667,3431.45,0.00563810245425889,26821.186781503,0.000000210210774794915,0.000000210210774794915
1995,"1804","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19.8366,"Bodo",19.3468666666667,3431.45,0.00563810245425889,26821.186781503,0.000000210210774794915,0.000000210210774794915
