Year,Municip_number,Municip_name_new,fish_score
1999,1815,Vega,0.3733090005986185
1999,1816,Vevelstad,0.4836095630177294
1999,1818,Heroy,0.8470328451705712
1999,1820,Alstahaug,0.011691861322236667
1999,1822,Leirfjord,0.6596219374246536
1999,1827,Donna,2.072170809273479
1999,1828,Nesna,0.060472999216518546
1999,1832,Hemnes,0.05849704104682289
1999,1833,Rana,0.20276538555023232
1999,1834,Luroy,1.997984957591996
1999,1835,Traena,14.251957718807883
1999,1836,Rodoy,1.24542892376346
1999,1837,Meloy,1.0246958945735145
1999,1838,Gildeskal,0.47157498858063635
1999,1840,Saltdal,0.07679761594089567
1999,1841,Fauske,0.5146185588379666
1999,1845,Sorfold,3.6259818500560543
1999,1848,Steigen,1.1836461577218806
1999,1850,Tysfjord,3.189843582143734
1999,1851,Lodingen,14.360991581167092
1999,1853,Evenes,0.04794439869127242
1999,1856,Rost,2.692040682654976
1999,1857,Vaeroy,4.4549165814858105
1999,1859,Flakstad,12.189713474926013
1999,1860,Vestvagoy,10.144305186369094
1999,1865,Vagan,15.729732594090404
1999,1866,Hadsel,5.201259311703575
1999,1867,Bo,6.671221685435104
1999,1868,Oksnes,9.637959218443866
1999,1870,Sortland,51.290271548027064
1999,1871,Andoy,8.109998040578912
1999,1874,Moskenes,7.489729455398551
1999,1902,Tromso,30.212953257614128
1999,1903,Harstad,7.589012422591216
1999,1911,Kvaefjord,2.0021824604910243
1999,1917,Ibestad,0.0010728574528098506
1999,1927,Tranoy,0.5295919271111942
1999,1928,Torsken,11.07968325090522
1999,1929,Berg,15.332358677217766
1999,1931,Lenvik,17.341157146630522
1999,1936,Karlsoy,6.147632124325851
1999,1938,Lyngen,1.2949104982167856
1999,1940,Kafjord,0.9525021683102751
1999,1941,Skjervoy,12.867242438027084
1999,1942,Nordreisa,9.9461009834929
1999,1943,Kvaenangen,9.351899355351007
1999,2002,Vardo,8.66962362107868
1999,2003,Vadso,1.3041893544044143
1999,2004,Hammerfest,9.07374782436797
1999,2012,Alta,0.08432222911476868
1999,2014,Loppa,3.4133578727143608
1999,2015,Hasvik,3.7784637475330363
1999,2017,Kvalsund,4.847525656950975
1999,2018,Masoy,5.827190957382475
1999,2019,Nordkapp,5.164402772620433
1999,2020,Porsanger,0.6272484217248305
1999,2022,Lebesby,4.178993931382332
1999,2023,Gamvik,4.246905540986779
1999,2024,Berlevag,13.364852196274851
1999,2025,Tana,1.1592300535874462
1999,2028,Batsfjord,12.377399101220735
1999,2030,Sor-Varanger,14.474870438697236
2000,1804,Bodo,28.198042262770432
2000,1811,Bindal,0.06068833950648261
2000,1813,Bronnoy,0.446134952189209
2000,1818,Heroy,0.8654107636109327
2000,1827,Donna,1.8450053588832398
2000,1833,Rana,0.20086022593774863
2000,1834,Luroy,1.8283545881568355
2000,1835,Traena,16.933521584464334
2000,1836,Rodoy,1.0634856956628478
2000,1837,Meloy,0.8370995013342554
2000,1838,Gildeskal,0.3118374580051224
2000,1845,Sorfold,3.300359276310478
2000,1848,Steigen,1.2627171540020157
2000,1850,Tysfjord,4.107460670811781
2000,1851,Lodingen,24.191438536890537
2000,1856,Rost,1.5974345837195476
2000,1857,Vaeroy,5.44415049185927
2000,1859,Flakstad,4.708832094884104
2000,1860,Vestvagoy,5.719299002356973
2000,1865,Vagan,11.288668229508362
2000,1866,Hadsel,2.5744138794350975
2000,1867,Bo,7.397764507527298
2000,1868,Oksnes,8.194878247082604
2000,1870,Sortland,43.48664469159514
2000,1871,Andoy,6.622869311958198
2000,1874,Moskenes,5.30050224986862
2000,1902,Tromso,27.851174168291713
2000,1903,Harstad,13.825412300212024
2000,1911,Kvaefjord,1.2854724232018113
2000,1928,Torsken,9.048808175545798
2000,1929,Berg,21.737725662883584
2000,1931,Lenvik,9.352940662568598
2000,1933,Balsfjord,0.749461115023334
2000,1936,Karlsoy,6.149139580000742
2000,1938,Lyngen,0.6847283864916878
2000,1940,Kafjord,5.1554159865843046
2000,1941,Skjervoy,10.414176646945828
2000,1942,Nordreisa,6.313766366382609
2000,1943,Kvaenangen,7.315366863650097
2000,2002,Vardo,2.5181130118522272
2000,2003,Vadso,0.30583132683192443
2000,2004,Hammerfest,5.217232486720091
2000,2012,Alta,0.07520855064666569
2000,2014,Loppa,3.2275253292370634
2000,2015,Hasvik,2.015711079429906
2000,2017,Kvalsund,1.286857537872877
2000,2018,Masoy,3.1589843592704105
2000,2019,Nordkapp,2.8156325213890314
2000,2020,Porsanger,0.19891082354240217
2000,2022,Lebesby,1.8686881824345427
2000,2023,Gamvik,0.9581196989275769
2000,2024,Berlevag,6.170550932600986
2000,2025,Tana,0.5814460016115311
2000,2027,Nesseby,0.10283537115774916
2000,2028,Batsfjord,5.360776449714086
2000,2030,Sor-Varanger,16.474301349236168
2001,1804,Bodo,20.096176537409963
2001,1811,Bindal,0.12714038354295212
2001,1813,Bronnoy,0.7611115000284074
2001,1818,Heroy,1.539999594645168
2001,1822,Leirfjord,2.766683315424899
2001,1827,Donna,2.191988797115572
2001,1833,Rana,0.29301224017722816
2001,1834,Luroy,2.209795630715329
2001,1835,Traena,16.94854830064981
2001,1836,Rodoy,1.1753092585940645
2001,1837,Meloy,1.2185857621692424
2001,1838,Gildeskal,0.42964188728593206
2001,1845,Sorfold,3.0592959137402786
2001,1848,Steigen,1.8133331352322148
2001,1851,Lodingen,43.67236196641827
2001,1856,Rost,8.319722454553254
2001,1857,Vaeroy,11.199663167109426
2001,1859,Flakstad,21.170523719134763
2001,1860,Vestvagoy,16.471203708916025
2001,1865,Vagan,19.298753787169183
2001,1866,Hadsel,3.6767296789754194
2001,1867,Bo,6.910548560321965
2001,1868,Oksnes,15.5057171206394
2001,1870,Sortland,32.33649034013618
2001,1871,Andoy,12.155277549480735
2001,1874,Moskenes,12.41449639418683
2001,1902,Tromso,24.557130260314782
2001,1903,Harstad,13.000356427180376
2001,1911,Kvaefjord,2.5443639854028177
2001,1927,Tranoy,0.7225532496034305
2001,1928,Torsken,11.185098187699214
2001,1929,Berg,25.055085740055407
2001,1931,Lenvik,5.234003226855797
2001,1933,Balsfjord,4.34891155228757
2001,1936,Karlsoy,8.12321772757527
2001,1940,Kafjord,11.369886059569701
2001,1941,Skjervoy,24.660100991493003
2001,1942,Nordreisa,12.274735823293703
2001,1943,Kvaenangen,7.343116284956656
2001,2002,Vardo,7.353767255936164
2001,2003,Vadso,79.86759955836335
2001,2004,Hammerfest,9.179187757911476
2001,2014,Loppa,8.248288000494862
2001,2015,Hasvik,4.972966357548889
2001,2017,Kvalsund,6.342001020196695
2001,2018,Masoy,11.756503315892676
2001,2019,Nordkapp,6.632042271628861
2001,2020,Porsanger,1.0088866961062373
2001,2022,Lebesby,6.6572184300985615
2001,2023,Gamvik,4.635062743871225
2001,2024,Berlevag,14.910735756051434
2001,2025,Tana,1.2382534177601408
2001,2027,Nesseby,0.7253654272744767
2001,2028,Batsfjord,19.99042716367156
2001,2030,Sor-Varanger,13.545513164343207
2002,1804,Bodo,17.324191569581217
2002,1813,Bronnoy,0.8798183184445447
2002,1818,Heroy,1.8248862154938814
2002,1822,Leirfjord,4.2212730063423205
2002,1827,Donna,2.26577909584615
2002,1833,Rana,0.2575124276698195
2002,1834,Luroy,2.7156908370744075
2002,1835,Traena,18.086890330926437
2002,1836,Rodoy,1.2383541066173032
2002,1837,Meloy,1.427523662988197
2002,1838,Gildeskal,0.5400745606656934
2002,1845,Sorfold,3.604333246574838
2002,1848,Steigen,1.9128510152800928
2002,1850,Tysfjord,8.742102497933969
2002,1851,Lodingen,68.90082911374014
2002,1856,Rost,14.083307782895709
2002,1857,Vaeroy,14.965871401590714
2002,1859,Flakstad,39.70481513214538
2002,1860,Vestvagoy,27.429139226742784
2002,1865,Vagan,26.028035495171345
2002,1866,Hadsel,4.287057160529102
2002,1867,Bo,4.545448381341912
2002,1868,Oksnes,22.589070965039312
2002,1870,Sortland,18.295456986038555
2002,1871,Andoy,15.047520802721754
2002,1874,Moskenes,17.326208881422072
2002,1902,Tromso,21.882242705480902
2002,1903,Harstad,8.922645479099302
2002,1911,Kvaefjord,3.519696114072618
2002,1928,Torsken,15.872144554190816
2002,1929,Berg,29.664068590046735
2002,1931,Lenvik,6.861098591837278
2002,1933,Balsfjord,4.449712615537268
2002,1936,Karlsoy,10.515600204221014
2002,1940,Kafjord,12.279152315280868
2002,1941,Skjervoy,35.9085114096146
2002,1942,Nordreisa,13.677900425600619
2002,1943,Kvaenangen,8.423019663414653
2002,2002,Vardo,10.252468538655293
2002,2003,Vadso,99.29930896453855
2002,2004,Hammerfest,13.68750621029602
2002,2014,Loppa,10.331636165129682
2002,2015,Hasvik,8.2616815302445
2002,2017,Kvalsund,13.399561271809324
2002,2018,Masoy,13.69247355139974
2002,2019,Nordkapp,10.60996392343547
2002,2020,Porsanger,1.1212442948040877
2002,2022,Lebesby,8.28997615628533
2002,2023,Gamvik,7.532432896577997
2002,2024,Berlevag,20.186548496230788
2002,2027,Nesseby,1.3699601736885816
2002,2028,Batsfjord,29.635772495290677
2002,2030,Sor-Varanger,17.712577025218827
2003,1804,Bodo,20.031313209455043
2003,1811,Bindal,0.3856186271142071
2003,1813,Bronnoy,1.0483427297525512
2003,1815,Vega,0.4977918476861827
2003,1818,Heroy,1.8544238782427702
2003,1827,Donna,2.8571827781198564
2003,1833,Rana,0.07455392804854395
2003,1834,Luroy,2.2824183087603065
2003,1835,Traena,19.929205255458204
2003,1836,Rodoy,0.9668944712699874
2003,1837,Meloy,1.4967653533358496
2003,1838,Gildeskal,0.5243311351019116
2003,1845,Sorfold,3.535519464213176
2003,1848,Steigen,2.0404805591317365
2003,1850,Tysfjord,12.443770466891023
2003,1851,Lodingen,87.71500102171218
2003,1856,Rost,17.541265810834624
2003,1857,Vaeroy,17.949201915094946
2003,1859,Flakstad,44.514159141164505
2003,1860,Vestvagoy,29.895758121784077
2003,1865,Vagan,27.050667517992352
2003,1866,Hadsel,4.907039290919422
2003,1867,Bo,3.9099776108481414
2003,1868,Oksnes,22.518699449564927
2003,1870,Sortland,18.077349108154667
2003,1871,Andoy,14.847606995926286
2003,1874,Moskenes,19.247269625920506
2003,1902,Tromso,20.423324890711562
2003,1903,Harstad,5.905467715421961
2003,1911,Kvaefjord,3.5072899007033094
2003,1928,Torsken,20.491661488273973
2003,1929,Berg,33.54109724052608
2003,1931,Lenvik,9.845264296358405
2003,1933,Balsfjord,2.457405067486046
2003,1936,Karlsoy,8.935792275603111
2003,1940,Kafjord,10.835167614653116
2003,1941,Skjervoy,33.37507303335644
2003,1942,Nordreisa,10.670565786982596
2003,1943,Kvaenangen,7.554294978596215
2003,2002,Vardo,9.790385866079836
2003,2004,Hammerfest,14.947719298206653
2003,2012,Alta,1.1772647234775473
2003,2014,Loppa,9.278243826841015
2003,2015,Hasvik,9.180476238959352
2003,2017,Kvalsund,18.468624002290774
2003,2018,Masoy,10.011510387947997
2003,2019,Nordkapp,12.31154277423002
2003,2020,Porsanger,0.9083993052915146
2003,2022,Lebesby,7.817880541460697
2003,2023,Gamvik,9.257490736060522
2003,2024,Berlevag,22.596757423244174
2003,2027,Nesseby,3.036141128055061
2003,2028,Batsfjord,32.38115947920393
2003,2030,Sor-Varanger,18.325311525083954
2004,1804,Bodo,21.872433921558244
2004,1813,Bronnoy,1.233675865188811
2004,1815,Vega,0.23336574406350705
2004,1818,Heroy,1.7573911990600746
2004,1827,Donna,3.052521153809739
2004,1834,Luroy,0.3704757970032952
2004,1835,Traena,22.023930747274154
2004,1836,Rodoy,0.7901294837993825
2004,1837,Meloy,1.4878695124017367
2004,1838,Gildeskal,0.5301446956965254
2004,1841,Fauske,1.655079522850919
2004,1845,Sorfold,4.035820111328599
2004,1848,Steigen,1.342737808791104
2004,1850,Tysfjord,10.55908466051556
2004,1851,Lodingen,99.97621035682259
2004,1856,Rost,18.53427758912061
2004,1857,Vaeroy,20.38484562738433
2004,1859,Flakstad,40.34203647297307
2004,1860,Vestvagoy,26.248641216871167
2004,1865,Vagan,27.528837115183165
2004,1866,Hadsel,5.061150270359582
2004,1867,Bo,3.9401657530262915
2004,1868,Oksnes,21.62646694555445
2004,1870,Sortland,18.93032184852709
2004,1871,Andoy,15.225455256121188
2004,1874,Moskenes,15.763261164667611
2004,1902,Tromso,18.24325724832135
2004,1903,Harstad,3.746745942768789
2004,1911,Kvaefjord,3.532809931071482
2004,1928,Torsken,19.974306060791807
2004,1929,Berg,39.64203224118963
2004,1931,Lenvik,9.419019631541058
2004,1933,Balsfjord,1.9280309297448424
2004,1936,Karlsoy,8.54678929581124
2004,1939,Storfjord,0.8873681674283761
2004,1940,Kafjord,9.64386292983023
2004,1941,Skjervoy,29.83324708592942
2004,1942,Nordreisa,7.803309565396206
2004,1943,Kvaenangen,6.836201010658285
2004,2002,Vardo,8.604590962222764
2004,2003,Vadso,13.914740498823171
2004,2004,Hammerfest,18.58521250224662
2004,2012,Alta,1.4152626076970922
2004,2014,Loppa,7.565668749449798
2004,2015,Hasvik,14.299353823016773
2004,2017,Kvalsund,18.27790920732206
2004,2018,Masoy,11.070034399816027
2004,2019,Nordkapp,14.068230282911975
2004,2020,Porsanger,0.7764499929666493
2004,2022,Lebesby,7.941740412717495
2004,2023,Gamvik,11.762116538654256
2004,2024,Berlevag,23.760804679216022
2004,2027,Nesseby,11.119075703275785
2004,2028,Batsfjord,41.56739794091026
2004,2030,Sor-Varanger,29.681362680965723
2005,1804,Bodo,19.294489746970932
2005,1805,Narvik,0.13738520937480717
2005,1811,Bindal,0.6318770973696776
2005,1812,Somna,0.012063843981882573
2005,1813,Bronnoy,1.444343965633749
2005,1815,Vega,0.3334396514177669
2005,1818,Heroy,1.7205109011685873
2005,1820,Alstahaug,0.01401888072569612
2005,1822,Leirfjord,1.9479668538870505
2005,1824,Vefsn,0.017873973778751794
2005,1827,Donna,3.3979612491249425
2005,1828,Nesna,0.13752207508741449
2005,1832,Hemnes,0.20524105625086067
2005,1834,Luroy,0.7756907343360434
2005,1835,Traena,17.07025133307045
2005,1836,Rodoy,0.7822539029626309
2005,1837,Meloy,1.4817448276586958
2005,1838,Gildeskal,0.5221108509543569
2005,1840,Saltdal,0.11136132507184758
2005,1841,Fauske,1.5509498504762487
2005,1845,Sorfold,3.8289285218024425
2005,1848,Steigen,1.2051140577949147
2005,1850,Tysfjord,8.29730766135251
2005,1851,Lodingen,84.12132327709388
2005,1856,Rost,20.485887615269057
2005,1857,Vaeroy,18.797739016278424
2005,1859,Flakstad,32.54969791073702
2005,1860,Vestvagoy,20.98199635255064
2005,1865,Vagan,26.734618156237545
2005,1866,Hadsel,5.855745918046604
2005,1867,Bo,5.2462406344664725
2005,1868,Oksnes,21.59078156508403
2005,1870,Sortland,16.959089499553198
2005,1871,Andoy,16.841877720061824
2005,1874,Moskenes,14.572955375368219
2005,1902,Tromso,13.826227931742265
2005,1903,Harstad,3.9892905795272333
2005,1911,Kvaefjord,3.5953432060121955
2005,1917,Ibestad,0.012465046440325258
2005,1919,Gratangen,0.07280873715725555
2005,1920,Lavangen,0.0536331787929634
2005,1928,Torsken,18.23609870946481
2005,1929,Berg,29.51753601733132
2005,1931,Lenvik,10.475228159587838
2005,1933,Balsfjord,1.7124490612521899
2005,1936,Karlsoy,8.147537439788445
2005,1938,Lyngen,0.08787332277151577
2005,1939,Storfjord,0.4693267122203465
2005,1940,Kafjord,9.39119367005133
2005,1941,Skjervoy,41.770283222174776
2005,1942,Nordreisa,5.2284754941874585
2005,1943,Kvaenangen,6.906960439395268
2005,2002,Vardo,8.82780113784877
