"Year","Municip_number","Municip_name_new","fish_score"
1998,"1811","Bindal",0.641759569289473
1998,"1812","Somna",0.06835208770211
1998,"1813","Bronnoy",2.53884200396114
1998,"1815","Vega",2.36257109917757
1998,"1816","Vevelstad",0.0961995779632407
1998,"1818","Heroy",6.31236098116887
1998,"1820","Alstahaug",0.620886634315188
1998,"1822","Leirfjord",14.7745215362938
1998,"1827","Donna",9.54985161248803
1998,"1828","Nesna",0.352245353589917
1998,"1832","Hemnes",0.19001829446833
1998,"1833","Rana",1.26411974244559
1998,"1834","Luroy",10.2094943690791
1998,"1835","Traena",35.2252282904274
1998,"1836","Rodoy",9.69303038230546
1998,"1837","Meloy",6.66073752629955
1998,"1838","Gildeskal",2.64340207755796
1998,"1840","Saltdal",0.468442317375554
1998,"1841","Fauske",3.29650574310498
1998,"1845","Sorfold",21.8323161886258
1998,"1848","Steigen",7.02093166055067
1998,"1849","Hamaroy",37.8990539365111
1998,"1850","Tysfjord",49.3598072655499
1998,"1851","Lodingen",39.3404188279466
1998,"1852","Tjeldsund",65.3957418300475
1998,"1853","Evenes",51.9274464636029
1998,"1854","Ballangen",38.945083381138
1998,"1856","Rost",11.9695516645746
1998,"1857","Vaeroy",20.7673993841716
1998,"1859","Flakstad",41.8201961144324
1998,"1860","Vestvagoy",39.1512157044691
1998,"1865","Vagan",48.3799057988834
1998,"1866","Hadsel",43.8811970958716
1998,"1867","Bo",31.4477900718092
1998,"1868","Oksnes",47.1473499704953
1998,"1870","Sortland",87.3983545216885
1998,"1871","Andoy",47.0826417599461
1998,"1874","Moskenes",39.9890462546378
1998,"1902","Tromso",80.3921291419214
1998,"1903","Harstad",53.8071334041959
1998,"1911","Kvaefjord",14.4633193647537
1998,"1913","Skanland",80.4275279890715
1998,"1917","Ibestad",93.7090114421142
1998,"1919","Gratangen",0.78082458435442
1998,"1920","Lavangen",0.090088514009015
1998,"1924","Malselv",0.501630276020712
1998,"1926","Dyroy",28.4325183718351
1998,"1927","Tranoy",1.79934908769
1998,"1928","Torsken",46.4049071922153
1998,"1929","Berg",45.2716292289463
1998,"1931","Lenvik",57.4178430980045
1998,"1933","Balsfjord",16.611940653
1998,"1936","Karlsoy",27.2605753380839
1998,"1938","Lyngen",48.3320359410886
1998,"1939","Storfjord",5.57572094148657
1998,"1940","Kafjord",27.144113409985
1998,"1941","Skjervoy",61.4632670049357
1998,"1942","Nordreisa",55.7851319174781
1998,"1943","Kvaenangen",44.7347913144689
1998,"2002","Vardo",53.8290412117441
1998,"2003","Vadso",18.7079613531097
1998,"2004","Hammerfest",51.5873985978915
1998,"2012","Alta",1.4700583168243
1998,"2014","Loppa",12.517755088039
1998,"2015","Hasvik",18.3539526078378
1998,"2017","Kvalsund",24.5128788882847
1998,"2018","Masoy",23.4116134819328
1998,"2019","Nordkapp",31.8375739554384
1998,"2020","Porsanger",2.7924132535397
1998,"2022","Lebesby",29.7180076565614
1998,"2023","Gamvik",41.7410202570165
1998,"2024","Berlevag",50.7235308483434
1998,"2025","Tana",20.5203741465204
1998,"2028","Batsfjord",61.6062436053448
1998,"2030","Sor-Varanger",47.5163706802845
1999,"1804","Bodo",79.3152792136243
1999,"1805","Narvik",1.76545380690836
1999,"1811","Bindal",0.493157526089867
1999,"1813","Bronnoy",3.10337522963484
1999,"1815","Vega",1.93033253117064
1999,"1816","Vevelstad",1.22806948576723
1999,"1818","Heroy",5.86267632382822
1999,"1820","Alstahaug",0.0615450750197456
1999,"1822","Leirfjord",3.41299017395061
1999,"1827","Donna",10.7923959528898
1999,"1828","Nesna",0.140517317289803
1999,"1832","Hemnes",0.214473017049449
1999,"1833","Rana",1.18973699553011
1999,"1834","Luroy",5.95506976754414
1999,"1835","Traena",31.7941417185948
1999,"1836","Rodoy",12.4727473759841
1999,"1837","Meloy",7.54806445142057
1999,"1838","Gildeskal",2.42173639101022
1999,"1840","Saltdal",0.459326565229008
1999,"1841","Fauske",1.52181433869869
1999,"1845","Sorfold",18.040919019622
1999,"1848","Steigen",5.90755538471103
1999,"1850","Tysfjord",15.9277977540721
1999,"1851","Lodingen",38.8371110154299
1999,"1852","Tjeldsund",0.120210980610424
1999,"1853","Evenes",0.0107668472657851
1999,"1854","Ballangen",22.4195962116561
1999,"1856","Rost",7.76550866664787
1999,"1857","Vaeroy",12.6824591814818
1999,"1859","Flakstad",27.3552557529189
1999,"1860","Vestvagoy",30.7947912301727
1999,"1865","Vagan",33.823689839821
1999,"1866","Hadsel",26.626436749676
1999,"1867","Bo",24.9679289470095
1999,"1868","Oksnes",45.2233096777691
1999,"1870","Sortland",78.1938381214001
1999,"1871","Andoy",39.0360815342494
1999,"1874","Moskenes",31.5774874793161
1999,"1902","Tromso",72.0432522564492
1999,"1903","Harstad",51.8212199175651
1999,"1911","Kvaefjord",8.69047189587245
1999,"1913","Skanland",96.7549991911775
1999,"1917","Ibestad",61.9400578840323
1999,"1927","Tranoy",2.70352629817098
1999,"1928","Torsken",39.8831594427411
1999,"1929","Berg",41.4415335180476
1999,"1931","Lenvik",49.5864332724968
1999,"1933","Balsfjord",2.87002826296053
1999,"1936","Karlsoy",32.0836172290623
1999,"1938","Lyngen",51.3064686002952
1999,"1940","Kafjord",2.04917398175756
1999,"1941","Skjervoy",52.8327512527134
1999,"1942","Nordreisa",46.6817376306838
1999,"1943","Kvaenangen",47.1621920184211
1999,"2002","Vardo",43.0916561444157
1999,"2003","Vadso",8.34072939515902
1999,"2004","Hammerfest",40.7294526598324
1999,"2012","Alta",0.269168158864575
1999,"2014","Loppa",15.624689036592
1999,"2015","Hasvik",18.1236543970655
1999,"2017","Kvalsund",11.4220959391343
1999,"2018","Masoy",20.1750628607656
1999,"2019","Nordkapp",21.5094559743398
1999,"2020","Porsanger",1.53386448124051
1999,"2022","Lebesby",21.2250933407804
1999,"2023","Gamvik",34.7142871522851
1999,"2024","Berlevag",38.3647283046083
1999,"2025","Tana",8.34765190976041
1999,"2028","Batsfjord",52.0260903437408
1999,"2030","Sor-Varanger",45.1564559210516
2000,"1804","Bodo",64.3715539889278
2000,"1811","Bindal",0.324914069563901
2000,"1813","Bronnoy",2.62293626096769
2000,"1818","Heroy",5.03748123719276
2000,"1827","Donna",10.7983641235134
2000,"1833","Rana",1.47289110290544
2000,"1834","Luroy",5.32521982478694
2000,"1835","Traena",35.0590412815294
2000,"1836","Rodoy",7.4855422264633
2000,"1837","Meloy",7.29100254403318
2000,"1838","Gildeskal",2.09704539641016
2000,"1845","Sorfold",16.7242530351035
2000,"1848","Steigen",6.95923296620375
2000,"1849","Hamaroy",3.64006843792812
2000,"1850","Tysfjord",22.9365342548876
2000,"1851","Lodingen",55.6574370165061
2000,"1854","Ballangen",0.375809076334751
2000,"1856","Rost",7.77305379179954
2000,"1857","Vaeroy",14.5035010525273
2000,"1859","Flakstad",24.6477273660287
2000,"1860","Vestvagoy",33.549730748522
2000,"1865","Vagan",33.612969070981
2000,"1866","Hadsel",17.9117021045124
2000,"1867","Bo",20.0937499439375
