Year,Municip_number,Municip_name_new,fish_score,runmean
2011,1816,Vevelstad,92.53443120486145,47.820799205551324
2012,1816,Vevelstad,55.8039534521354,47.8260613162472
2013,1816,Vevelstad,90.65400731531066,NA
2014,1816,Vevelstad,0.09593628853812516,NA
1994,1818,Heroy,88.33092702167905,NA
1995,1818,Heroy,64.35929584656041,NA
1996,1818,Heroy,57.79012994786689,47.75957220710185
1997,1818,Heroy,14.813124735311133,31.16656294605142
1998,1818,Heroy,13.50438348409175,19.285073640986354
1999,1818,Heroy,5.365880716426909,10.952038347789227
2000,1818,Heroy,4.951849321235077,12.162435900883732
2001,1818,Heroy,16.12495348188125,17.004891651908068
2002,1818,Heroy,20.865112500783667,20.766335887964424
2003,1818,Heroy,37.71666223921342,23.311563832356338
2004,1818,Heroy,24.17310189670869,24.49066867620256
2005,1818,Heroy,17.67798904319465,22.566930650899646
2006,1818,Heroy,22.020477701112362,17.731413838316037
2007,1818,Heroy,11.246422374269102,14.544612471134375
2008,1818,Heroy,13.539078176295371,13.148229333730942
2009,1818,Heroy,8.239095060800377,10.351689965448756
2010,1818,Heroy,10.696073356177486,9.963486546891868
2011,1818,Heroy,8.03778085970143,9.03815222597564
2012,1818,Heroy,9.305405281484669,8.861175298640992
2013,1818,Heroy,8.912406571714229,7.636855034790902
2014,1818,Heroy,7.354210424127132,7.067895560903639
2015,1818,Heroy,4.574472036927035,5.891401928804269
2016,1818,Heroy,5.19298349026512,NA
2017,1818,Heroy,3.4229371209878185,NA
1994,1820,Alstahaug,38.174824317416316,NA
1995,1820,Alstahaug,37.84889910751686,NA
1996,1820,Alstahaug,11.396497536319478,21.491824280322614
1997,1820,Alstahaug,13.057159966088731,13.871256079510335
1998,1820,Alstahaug,6.981740474271686,6.363375509397544
1999,1820,Alstahaug,0.07198331335491012,4.099493057933307
2005,1820,Alstahaug,0.30949625695290517,1.4947351327829483
2006,1820,Alstahaug,0.07708527899829622,0.1173767341709592
2007,1820,Alstahaug,0.03337034033693586,0.16211575549867047
2008,1820,Alstahaug,0.09494848121174032,20.093878266760846
2009,1820,Alstahaug,0.29567841999346645,20.131666926846385
2010,1820,Alstahaug,99.96830881326379,20.149929394147488
2011,1820,Alstahaug,0.26602857942598024,NA
2013,1820,Alstahaug,0.12468267684246145,NA
1994,1822,Leirfjord,2.0274593825033627,NA
1995,1822,Leirfjord,1.058497407397245,NA
1996,1822,Leirfjord,0.4875451335891562,1.1595016237494735
1997,1822,Leirfjord,2.038138026028736,0.805805294633565
1998,1822,Leirfjord,0.18586816922886812,13.718287631335937
1999,1822,Leirfjord,0.25897773692381953,33.62077860461811
2001,1822,Leirfjord,65.6209090909091,33.43568518807338
2002,1822,Leirfjord,100,33.42507496075027
2005,1822,Leirfjord,1.1126709433051063,33.383352542166705
2006,1822,Leirfjord,0.13281703261331976,20.26803770455303
2007,1822,Leirfjord,0.050365644006003386,0.2855584376072434
2013,1822,Leirfjord,0.04433490284072004,NA
2014,1822,Leirfjord,0.0876036652710602,NA
1994,1824,Vefsn,0.41923781839096036,NA
1995,1824,Vefsn,0.31706853588424644,NA
2005,1824,Vefsn,0.03933235895246291,0.2844738104428237
2006,1824,Vefsn,0.33691119946155174,0.30463927747875463
2007,1824,Vefsn,0.30981913952489715,0.2759426639382514
2008,1824,Vefsn,0.5200651535706148,0.2959485149969062
2009,1824,Vefsn,0.1735854681817304,0.25104819589329497
2014,1824,Vefsn,0.13936161424573706,NA
2015,1824,Vefsn,0.11240960394349546,NA
1994,1827,Donna,77.39452206996866,NA
1995,1827,Donna,84.84081864408724,NA
1996,1827,Donna,87.48843153424048,69.38789048936715
1997,1827,Donna,48.91778119152318,58.70378784669109
1998,1827,Donna,48.29789900701623,43.74506924780878
1999,1827,Donna,23.974008856588306,32.901909379573155
2000,1827,Donna,10.047225649675688,31.471501419609627
2001,1827,Donna,33.272632193062336,30.520078885145534
2002,1827,Donna,41.765741391705575,39.407566509126816
2003,1827,Donna,43.54078633469576,47.10274126398068
2004,1827,Donna,68.4114469764947,48.59261622646528
2005,1827,Donna,48.52309942394502,52.364134931608874
2006,1827,Donna,40.72200700548534,52.76889101374022
2007,1827,Donna,60.62333491742353,56.347196756211645
2008,1827,Donna,45.564566745352536,63.60189142328509
2009,1827,Donna,86.30297568885179,73.16429751106506
2010,1827,Donna,84.79657275931224,78.2299651102651
2011,1827,Donna,88.53403744438519,87.08924389211377
2012,1827,Donna,85.95167291342372,86.44130733271142
2013,1827,Donna,89.86096065459591,83.25268107856024
2014,1827,Donna,83.06329289184,73.73391807184842
2015,1827,Donna,68.85344148855637,72.53724800059642
2016,1827,Donna,40.94022241082613,NA
2017,1827,Donna,79.96832255716369,NA
1994,1828,Nesna,22.664470647163238,NA
1995,1828,Nesna,25.150256068680545,NA
1996,1828,Nesna,13.424272427020611,14.908796263270228
1997,1828,Nesna,7.597215386500239,10.670134229935098
1998,1828,Nesna,5.707766786986505,6.2056254105488176
1999,1828,Nesna,1.471160480487588,4.090855741965411
2005,1828,Nesna,2.8277119717491455,3.032031837820161
2006,1828,Nesna,2.850424084103585,2.204331336404221
2007,1828,Nesna,2.3030958657739857,2.0553468804601356
2008,1828,Nesna,1.5692642799068053,2.0672778357918404
2009,1828,Nesna,0.7262382007671593,1.6848874688244646
2010,1828,Nesna,2.8873667484076693,1.8445877795062213
2011,1828,Nesna,0.9384722492667064,2.2068828527172752
2012,1828,Nesna,3.1015974191827698,3.2253800750350883
2013,1828,Nesna,3.3807396459620733,3.8361357254952297
2014,1828,Nesna,5.818724312356225,3.8337020455719766
2015,1828,Nesna,5.941145000708374,3.45872346330759
2016,1828,Nesna,0.9263038496504439,NA
2017,1828,Nesna,1.226704507860836,NA
1994,1832,Hemnes,3.4822044109794876,NA
1995,1832,Hemnes,1.6982962902342702,NA
1996,1832,Hemnes,1.2730989753496968,2.509097713983628
1997,1832,Hemnes,3.2182376630706067,1.8929302831864967
1998,1832,Hemnes,2.873651230284079,3.0997216468819815
1999,1832,Hemnes,0.40136725699382986,4.197732656966813
2005,1832,Hemnes,7.732253108711695,4.8598817040238265
2006,1832,Hemnes,6.763154025773856,5.6196710560505085
2007,1832,Hemnes,6.5289828983556735,5.592132517700355
2008,1832,Hemnes,6.672597990417491,4.105500603296739
2009,1832,Hemnes,0.2636745652430572,2.8752882579851624
2010,1832,Hemnes,0.29909353669361716,1.8221470079946882
2011,1832,Hemnes,0.6120922992159726,0.8590259037642338
2013,1832,Hemnes,1.263276648403304,0.8322649031126998
2014,1832,Hemnes,1.85699246926522,NA
2015,1832,Hemnes,0.12986956198538643,NA
1994,1833,Rana,0.37481058042802917,NA
1995,1833,Rana,0.06308432805598892,NA
1996,1833,Rana,3.7666859748869475,2.7544021619775334
1997,1833,Rana,4.875130289889928,3.185293264740962
1998,1833,Rana,4.692299636626774,3.402720098139209
1999,1833,Rana,2.529266094245176,3.4765700694036403
2000,1833,Rana,1.1502184950472223,3.534377989841508
2001,1833,Rana,4.135935831209103,2.605166475278172
2002,1833,Rana,5.164169892079266,2.819558153148988
2003,1833,Rana,0.04624206381009575,3.4425319930581595
2007,1833,Rana,3.6012244835992537,2.8810677480624713
2008,1833,Rana,4.2650876945930785,2.2505045119657128
2009,1833,Rana,1.3286146062306627,22.221487331846937
2010,1833,Rana,2.011353711595476,22.13082234016977
2011,1833,Rana,99.90115616321623,41.109945253383756
2012,1833,Rana,3.147899525213413,60.81944246889172
2013,1833,Rana,99.16070226066302,60.63147492827564
2014,1833,Rana,99.87610068377047,40.654234279246324
2015,1833,Rana,1.0715160085150393,40.06545004938724
2016,1833,Rana,0.014952918069646349,NA
2017,1833,Rana,0.20397837591801388,NA
1994,1834,Luroy,89.15556380786792,NA
1995,1834,Luroy,64.81982583005409,NA
1996,1834,Luroy,85.68086988947994,63.54746407823988
1997,1834,Luroy,45.49567304549413,60.409091226890745
1998,1834,Luroy,32.585387818303325,62.53777506468723
1999,1834,Luroy,73.46369955112226,49.15328934027631
2000,1834,Luroy,75.46324501903653,56.367076201153665
2001,1834,Luroy,18.758441267425326,68.71966832768486
2002,1834,Luroy,81.56460734988092,55.01332502344894
2003,1834,Luroy,94.34834845095926,42.96880093858557
2004,1834,Luroy,4.9319830299426775,45.08446198172412
2005,1834,Luroy,15.24062459471966,34.428973104944426
2006,1834,Luroy,29.336746483118095,22.445319300434303
2007,1834,Luroy,28.287162965982464,24.453627641985644
2008,1834,Luroy,34.430079428408654,25.97001588711073
2009,1834,Luroy,14.973524737699373,27.139193461621623
2010,1834,Luroy,22.822565820345098,27.883157199013993
2011,1834,Luroy,35.182634355672576,25.459863276942933
2012,1834,Luroy,32.006981652944305,25.530622274118976
2013,1834,Luroy,22.313609818053333,23.999770724134688
2014,1834,Luroy,15.327319723579604,19.894407032102187
2015,1834,Luroy,15.168308070423654,15.13685597100734
2016,1834,Luroy,14.655815895510075,NA
2017,1834,Luroy,8.219226347470052,NA
1994,1835,Traena,92.95448293174547,NA
1995,1835,Traena,94.25960742872091,NA
1996,1835,Traena,97.39197342225702,95.12267520612767
1997,1835,Traena,96.86989904085642,95.62998155987032
1998,1835,Traena,94.13741320705851,95.94699368116963
1999,1835,Traena,95.49101470045873,95.65919245232112
2000,1835,Traena,95.84466803521741,95.40233965923012
2001,1835,Traena,95.95296727801451,96.1405796746046
2002,1835,Traena,95.58563507540147,96.91831912592454
2003,1835,Traena,97.82861328393092,97.43824224045909
2004,1835,Traena,99.37971195705838,97.08905459887573
2005,1835,Traena,98.44428360789018,96.23420755808044
2006,1835,Traena,94.20702907009773,95.67398005542121
2007,1835,Traena,91.31139987142504,95.4449718739917
2008,1835,Traena,95.02747577063477,95.33702222790006
2009,1835,Traena,98.23467104991076,96.2379346376381
2010,1835,Traena,97.9045353774321,97.51211131891172
2011,1835,Traena,98.71159111878785,97.91209384263257
2012,1835,Traena,97.68228327779313,97.86128538008288
2013,1835,Traena,97.02738838923902,97.39553994365959
2014,1835,Traena,97.9806287371623,96.78427700191708
2015,1835,Traena,95.57580819531563,95.43440093927788
2016,1835,Traena,95.65527641007529,NA
2017,1835,Traena,90.93290296459722,NA
1994,1836,Rodoy,57.65673998963094,NA
1995,1836,Rodoy,21.18465607327536,NA
1996,1836,Rodoy,11.648074165418826,20.95948897617495
1997,1836,Rodoy,6.203303300296565,10.569718543328966
1998,1836,Rodoy,8.10467135225306,7.132197098794538
1999,1836,Rodoy,5.7078878254010235,6.458548583311926
2000,1836,Rodoy,3.9970488506032145,7.1514087940492175
2001,1836,Rodoy,8.279831588005777,7.7321003884580914
2002,1836,Rodoy,9.667604353983014,8.769476317673542
2003,1836,Rodoy,11.008129324297434,8.989292646652382
2004,1836,Rodoy,10.894767471478275,9.039156142720941
2005,1836,Rodoy,5.096130495497416,9.051275466882217
2006,1836,Rodoy,8.529149068348568,11.103808907538394
2007,1836,Rodoy,9.728200974789399,14.671993193703262
2008,1836,Rodoy,21.270796527578316,21.312033274045778
2009,1836,Rodoy,28.735688902302613,28.42905460853301
2010,1836,Rodoy,38.29633089721,33.498877337263956
2011,1836,Rodoy,44.114255740784735,34.82906973612283
2012,1836,Rodoy,35.07731461844414,34.3003847250695
2013,1836,Rodoy,27.921758521872682,29.94506297609373
2014,1836,Rodoy,26.092263847035948,23.713819329502655
2015,1836,Rodoy,16.519722152331166,18.594442842149327
2016,1836,Rodoy,12.958037507829347,NA
2017,1836,Rodoy,9.48043218167749,NA
1994,1837,Meloy,51.319907152211414,NA
1995,1837,Meloy,30.974142552388564,NA
1996,1837,Meloy,16.178274911488447,25.9745907117767
1997,1837,Meloy,15.927897402914539,16.986128667438535
1998,1837,Meloy,15.47273153988053,11.730960986313686
1999,1837,Meloy,6.377596930520595,11.233448440104944
2000,1837,Meloy,4.698304146764316,11.728626553821151
2001,1837,Meloy,13.69071218044474,14.181772697089997
2002,1837,Meloy,18.40378797149557,18.227624621046722
2003,1837,Meloy,27.738462256224764,20.835466586381386
2004,1837,Meloy,26.60685655030423,22.64545985492324
2005,1837,Meloy,17.737513973437633,23.21527607224773
2006,1837,Meloy,22.740678523153985,22.999989511560223
2007,1837,Meloy,21.25286905811803,21.737735532364674
2008,1837,Meloy,26.66202945278723,25.88371122236511
2009,1837,Meloy,20.295586654326478,29.81305271280285
2010,1837,Meloy,38.46739242343984,30.876911035647446
2011,1837,Meloy,42.387385975342674,29.187228393956286
2012,1837,Meloy,26.572160672341006,28.746397469447373
2013,1837,Meloy,18.21361624433143,24.458261780236146
2014,1837,Meloy,18.09143203178191,18.419481582948766
2015,1837,Meloy,17.02671397738371,15.505997288487697
2016,1837,Meloy,12.193484988905766,NA
2017,1837,Meloy,12.00473920003566,NA
1994,1838,Gildeskal,27.949929307011512,NA
1995,1838,Gildeskal,12.198218717737298,NA
1996,1838,Gildeskal,9.876005260823044,16.55419345027154
1997,1838,Gildeskal,5.895885432894566,11.465566058829051
1998,1838,Gildeskal,26.85092853289128,9.37164196901477
1999,1838,Gildeskal,2.506792349799066,8.710925929535602
2000,1838,Gildeskal,1.728598268665885,9.188121460808576
2001,1838,Gildeskal,6.572425063427212,5.873755185444275
2002,1838,Gildeskal,8.281863089259435,8.266432782045204
2003,1838,Gildeskal,10.279097156069774,9.893814864880259
2004,1838,Gildeskal,14.470180332803718,11.03206966800151
2005,1838,Gildeskal,9.865508682841153,10.749200730408598
2006,1838,Gildeskal,12.263699079033472,10.263206891569066
2007,1838,Gildeskal,6.867518401294869,10.120243933606156
2008,1838,Gildeskal,7.8491279618721235,11.272376831433167
2009,1838,Gildeskal,13.755365542989157,9.327953579505074
2010,1838,Gildeskal,15.626173171976207,12.594573796648362
2011,1838,Gildeskal,2.5415828193930134,11.339113618080479
2012,1838,Gildeskal,23.200619487011306,9.46378099895636
2013,1838,Gildeskal,1.5718270690327012,10.084705631484294
2014,1838,Gildeskal,4.378702447368566,10.559925648386407
2015,1838,Gildeskal,18.730796334615885,6.197249798278147
2016,1838,Gildeskal,4.917682903903575,NA
2017,1838,Gildeskal,1.3872402364700065,NA
1994,1840,Saltdal,95.08813018525525,NA
1995,1840,Saltdal,94.96081656818332,NA
1996,1840,Saltdal,95.29591295567727,59.7428564771497
1997,1840,Saltdal,9.599074025128626,40.812903340289964
1998,1840,Saltdal,3.7703486515040647,22.16611046867753
1999,1840,Saltdal,0.43836450095655505,3.156538069515321
2005,1840,Saltdal,1.7268522101211725,1.3303991930877213
2006,1840,Saltdal,0.2480509598662164,0.5933614498047495
2007,1840,Saltdal,0.4683796429906277,0.7852260365437539
2012,1840,Saltdal,0.08515993508920504,0.4795968975611484
2013,1840,Saltdal,1.3976874346515775,0.5029279432327656
2015,1840,Saltdal,0.19870651520814514,NA
2016,1840,Saltdal,0.36470618822430173,NA
1994,1841,Fauske,11.151649642708708,NA
1995,1841,Fauske,8.01734941036476,NA
1996,1841,Fauske,46.07395402069379,29.434584394051722
1997,1841,Fauske,42.83508617112731,31.314928875463192
1998,1841,Fauske,39.09488272536405,29.737781924951776
1999,1841,Fauske,20.553372049766065,30.458876903569546
2004,1841,Fauske,0.13161465780767306,30.734492582308707
2005,1841,Fauske,49.679428913782644,34.32227181096816
2006,1841,Fauske,44.213164564823096,46.228029941521264
2007,1841,Fauske,57.033778868661315,46.94972328141896
2008,1841,Fauske,80.08216270253162,49.36671469027993
2009,1841,Fauske,3.740081357296125,53.25857665737952
2010,1841,Fauske,61.76438595808749,48.625762437340356
2011,1841,Fauske,63.67247440032109,38.35501047166891
2012,1841,Fauske,33.86970776846546,45.629206976728504
2013,1841,Fauske,28.728402874174407,36.20351167835055
2014,1841,Fauske,40.111063882594095,23.573345554038035
2015,1841,Fauske,14.635909466197694,NA
2017,1841,Fauske,0.5216437787585375,NA
1994,1845,Sorfold,53.48733669540636,NA
1995,1845,Sorfold,74.23585488540355,NA
1996,1845,Sorfold,30.678240649426208,43.55091519568605
1997,1845,Sorfold,30.417203294214403,36.99570038266462
1998,1845,Sorfold,28.93594045397973,24.5391074661788
1999,1845,Sorfold,20.711262630299203,23.950346582894802
2000,1845,Sorfold,11.95289030297442,23.64683051531078
2001,1845,Sorfold,27.734436233006242,24.35173090413476
2002,1845,Sorfold,28.89962295629429,29.811411283143038
2003,1845,Sorfold,32.46044239809964,36.00323477948407
2004,1845,Sorfold,48.00966452534058,37.536613096236806
2005,1845,Sorfold,42.91200778467957,37.610867072367995
2006,1845,Sorfold,35.40132781676993,40.46557965030233
2007,1845,Sorfold,29.270892836950246,40.46692272728014
2008,1845,Sorfold,46.734005287771346,48.56277191305698
2009,1845,Sorfold,48.01637991022962,55.76379722917473
2010,1845,Sorfold,83.39125371356373,61.780205326917056
2011,1845,Sorfold,71.40645439735867,56.598116084308
2012,1845,Sorfold,59.3529333256619,49.52129551025734
2013,1845,Sorfold,20.823559074726102,35.13168327757687
2014,1845,Sorfold,12.63227703997628,23.304925672940282
2015,1845,Sorfold,11.443192550161388,13.957611891672011
2016,1845,Sorfold,12.272666374175728,NA
2017,1845,Sorfold,12.616364419320538,NA
1994,1848,Steigen,84.24730052034045,NA
1995,1848,Steigen,84.74762995399703,NA
1996,1848,Steigen,80.803491140841615,82.31870500642574
1997,1848,Steigen,85.26017344483799,69.55214727590027
1998,1848,Steigen,76.53492997211158,53.7238928783468
1999,1848,Steigen,20.41451186771307,40.51585000462187
2000,1848,Steigen,5.606357966229712,28.159370920948845
2001,1848,Steigen,14.763276772216981,18.02964840634479
2002,1848,Steigen,23.477778026472865,18.566545092134092
2003,1848,Steigen,25.8863173990913,19.94710855693375
2004,1848,Steigen,23.09899529665958,18.973384012669968
2005,1848,Steigen,12.50917529022799,16.68757263371975
2006,1848,Steigen,9.894654050898081,13.455287881800649
2007,1848,Steigen,12.048721131721777,11.70579595076315
2008,1848,Steigen,9.724893639495786,11.825782375907565
2009,1848,Steigen,14.351535641472086,15.548636964390331
2010,1848,Steigen,13.109107415950072,16.559606483667963
2011,1848,Steigen,28.508926993311913,19.09769175300737
2012,1848,Steigen,17.103568728109927,19.656154209295675
2013,1848,Steigen,22.415319986192834,19.13311245426558
2014,1848,Steigen,17.143847922913608,15.981746062909446
2015,1848,Steigen,10.493898640799586,14.140251114215939
2016,1848,Steigen,12.752095036531243,NA
2017,1848,Steigen,7.896093984642404,NA
1994,1849,Hamaroy,65.31764695858149,NA
1995,1849,Hamaroy,100,NA
1996,1849,Hamaroy,100,93.06352939171629
1997,1849,Hamaroy,100,80.0019367616288
1998,1849,Hamaroy,100,60.040279339783766
2007,1849,Hamaroy,0.009683808144042386,40.0972891486176
2009,1849,Hamaroy,0.19171289077477568,20.139576536820663
2010,1849,Hamaroy,0.28504904416918003,0.14492443773802108
2011,1849,Hamaroy,0.21143694101532148,0.15166348768307333
2012,1849,Hamaroy,0.02673950458680498,0.1187598291371766
2013,1849,Hamaroy,0.04337905786930364,NA
2014,1849,Hamaroy,0.02719459804529205,NA
1994,1850,Tysfjord,98.77097416798357,NA
1995,1850,Tysfjord,98.73552752165064,NA
1996,1850,Tysfjord,99.38169055122133,98.53494530165831
1997,1850,Tysfjord,98.91204151555017,85.32684648959676
1998,1850,Tysfjord,96.87449275188584,66.05526347569842
1999,1850,Tysfjord,32.73048010767583,65.54701164718706
2000,1850,Tysfjord,2.37761245215895,64.1042873207864
2002,1850,Tysfjord,96.84043140866453,63.25860401768723
2003,1850,Tysfjord,91.6984198835468,74.15313651253878
2004,1850,Tysfjord,92.64607623639002,91.00976533354643
2005,1850,Tysfjord,87.20314258193359,75.62371682044639
2006,1850,Tysfjord,86.6607565571972,58.53370799098046
2007,1850,Tysfjord,19.910188843164338,41.65453748555168
2008,1850,Tysfjord,6.2483757362171515,28.875556210575372
2009,1850,Tysfjord,8.250223709246107,21.220545869522375
2010,1850,Tysfjord,23.30823620705207,25.502168168057597
2011,1850,Tysfjord,48.3857048519322,30.712381889965297
2012,1850,Tysfjord,41.31830033584046,43.291005166541574
2013,1850,Tysfjord,32.29944434575566,42.11022132632176
2014,1850,Tysfjord,71.14334009212747,36.177357991740486
2015,1850,Tysfjord,17.404317005953022,32.6018583227878
2016,1850,Tysfjord,18.721388179025812,NA
2017,1850,Tysfjord,23.440801991077016,NA
1994,1851,Lodingen,96.34565182130548,NA
1995,1851,Lodingen,95.10917387003119,NA
1996,1851,Lodingen,99.14225837825222,96.80958945145258
1997,1851,Lodingen,97.75967537581286,96.2966866838971
1998,1851,Lodingen,95.69118781186117,97.27485190989084
1999,1851,Lodingen,93.78113798352797,97.4464002342404
2000,1851,Lodingen,100,97.89446515907784
2001,1851,Lodingen,100,98.75487564806885
2002,1851,Lodingen,100,99.99140114738688
2003,1851,Lodingen,99.99324025681622,99.98628674708758
2004,1851,Lodingen,99.96376548011823,99.8318206222967
2005,1851,Lodingen,99.97442799850346,99.3168479773758
2006,1851,Lodingen,99.22766937604558,98.15622092467386
2007,1851,Lodingen,97.42513677539553,97.99888393816464
2008,1851,Lodingen,94.19010499330645,97.99672722041544
2009,1851,Lodingen,99.17708054757212,98.13313585106553
2010,1851,Lodingen,99.9636444097575,98.49266826241028
2011,1851,Lodingen,99.90971252929602,99.64948261672207
2012,1851,Lodingen,99.2227988321193,99.79166760844137
2013,1851,Lodingen,99.97417676486543,99.75348598558057
2014,1851,Lodingen,99.88800550616862,99.61769046060573
2015,1851,Lodingen,99.77273629545348,99.58127791764494
2016,1851,Lodingen,99.23073490442178,NA
2017,1851,Lodingen,99.0407361173153,NA
1994,1852,Tjeldsund,100,NA
1995,1852,Tjeldsund,99.35536715270021,NA
1996,1852,Tjeldsund,99.56720189016185,81.11816421082747
1997,1852,Tjeldsund,6.716293380306139,61.143494801939916
1998,1852,Tjeldsund,99.9519586309692,NA
1999,1852,Tjeldsund,0.1266529555621979,NA
1994,1853,Evenes,99.83310607997065,NA
1995,1853,Evenes,97.72344835503486,NA
1996,1853,Evenes,99.83286987982298,99.46876967155524
1997,1853,Evenes,99.95442404294774,79.53095371695107
1998,1853,Evenes,100,60.03233869096457
1999,1853,Evenes,0.14402630694984617,NA
2012,1853,Evenes,0.23037322510228572,NA
1994,1854,Ballangen,99.98629284235093,NA
1995,1854,Ballangen,99.99411546607107,NA
1996,1854,Ballangen,100,99.9960816616844
1997,1854,Ballangen,100,99.99289156796426
1998,1854,Ballangen,100,98.51850333847844
2006,1854,Ballangen,99.97034237375023,78.55794186930473
2007,1854,Ballangen,92.62217431864194,58.657026362713296
2008,1854,Ballangen,0.19719265413149575,38.72689186398789
2010,1854,Ballangen,0.49542246704279813,NA
2011,1854,Ballangen,0.3493275063729902,NA
1994,1856,Rost,95.17233551426789,NA
1995,1856,Rost,91.921930983309025,NA
1996,1856,Rost,93.27582615326116,90.46538051254961
1997,1856,Rost,94.74747768437103,82.66983369954963
1998,1856,Rost,77.20933222753894,66.37066249485267
1999,1856,Rost,56.194601449267964,59.990198446808826
2000,1856,Rost,10.426074959824286,59.842439297744036
2001,1856,Rost,61.373505913041875,63.13122607204648
2002,1856,Rost,94.00868193904712,70.98380316450688
2003,1856,Rost,93.65326609905114,87.99083197814073
2004,1856,Rost,95.45748691156997,94.7500393264676
2005,1856,Rost,95.46121902799355,94.72373226124293
2006,1856,Rost,95.16954265467616,94.86332651669416
2007,1856,Rost,93.8771466129238,94.967061661473707
2008,1856,Rost,94.35123737630732,95.20455912498494
2009,1856,Rost,95.97616263546766,95.54223147261067
2010,1856,Rost,96.64870634554975,96.11115248991743
2011,1856,Rost,96.85790439280477,96.64763677653079
2012,1856,Rost,96.72175169945764,96.90579859846258
2013,1856,Rost,97.03365880937417,97.02274829707828
2014,1856,Rost,97.26697174512658,96.93475586920928
2015,1856,Rost,97.23345483862828,96.95797550035944
2016,1856,Rost,96.4179422534598,NA
2017,1856,Rost,96.83784985520836,NA
1994,1857,Vaeroy,92.25790159618239,NA
1995,1857,Vaeroy,96.65768848807085,NA
1996,1857,Vaeroy,97.28207357652526,91.51892583927464
1997,1857,Vaeroy,97.39999158629792,83.23247982012093
1998,1857,Vaeroy,73.99697394929677,77.65612631526805
1999,1857,Vaeroy,50.825671500413854,76.08703359998879
2000,1857,Vaeroy,68.77592096380647,76.25637466169711
2001,1857,Vaeroy,89.4366100001289,80.93003118278575
2002,1857,Vaeroy,98.24669689483953,90.49928356082302
2003,1857,Vaeroy,97.36525655474,96.52782917262873
2004,1857,Vaeroy,98.67193339060016,98.2690866286669
2005,1857,Vaeroy,98.91864902283503,98.02024664909513
2006,1857,Vaeroy,98.14289728031974,98.13892392316563
2007,1857,Vaeroy,97.00249699698068,98.2101256079532
2008,1857,Vaeroy,97.95864292509258,98.35226582232234
2009,1857,Vaeroy,99.02794181453798,98.47613064961405
2010,1857,Vaeroy,99.62935009468072,98.97038407509088
2011,1857,Vaeroy,98.76222141677826,99.00494854096617
2012,1857,Vaeroy,99.4737641243648,99.04022773216089
2013,1857,Vaeroy,98.13146525446905,98.97223231363903
2014,1857,Vaeroy,99.2043377705116,99.12963409794179
2015,1857,Vaeroy,99.28937300207144,99.13636053589907
2016,1857,Vaeroy,99.54923033829203,NA
2017,1857,Vaeroy,99.50739631415122,NA
1994,1859,Flakstad,96.57415836107118,NA
1995,1859,Flakstad,96.29758035272958,NA
1996,1859,Flakstad,97.84431399217486,92.26774483530959
1997,1859,Flakstad,98.23869459842132,79.5434614807721
1998,1859,Flakstad,72.38397687215098,63.95026335399483
1999,1859,Flakstad,32.952741588383724,57.679158903859786
2000,1859,Flakstad,18.331589718843237,57.52037308841187
2001,1859,Flakstad,66.48879174149965,62.54307031675783
2002,1859,Flakstad,97.44476552118178,75.62285137892414
2003,1859,Flakstad,97.49746301388075,90.81411521096705
2004,1859,Flakstad,98.351646899215325,96.34774590990853
2005,1859,Flakstad,94.28790887905772,95.828529059009
2006,1859,Flakstad,94.15694523620706,94.47785622611937
2007,1859,Flakstad,94.84868126668412,93.38581739088838
2008,1859,Flakstad,90.74409884943265,93.95318450762441
2009,1859,Flakstad,92.89145272306035,94.1205666002414
2010,1859,Flakstad,97.12474446273787,94.28969005068734
2011,1859,Flakstad,94.993855699292,95.58612907640703
2012,1859,Flakstad,95.69429851891381,96.65192156199781
2013,1859,Flakstad,97.22629397803114,96.71008747361488
2014,1859,Flakstad,98.22041515101425,97.1478271433464
2015,1859,Flakstad,97.41557402082317,97.44784507454281
2016,1859,Flakstad,97.1825540479497,NA
2017,1859,Flakstad,97.19438817489585,NA
1994,1860,Vestvagoy,96.21415746568067,NA
1995,1860,Vestvagoy,93.91799658363279,NA
1996,1860,Vestvagoy,96.43701543355189,90.96604777365027
1997,1860,Vestvagoy,96.69977022783397,78.6234260715789
1998,1860,Vestvagoy,71.56129915755209,64.52352513531707
1999,1860,Vestvagoy,34.501048955323824,59.107651498369805
2000,1860,Vestvagoy,23.418491902323623,58.88573401511123
2001,1860,Vestvagoy,69.35764724881555,63.821122337246074
2002,1860,Vestvagoy,95.5901828115411,76.10263828194337
2003,1860,Vestvagoy,96.23824076822626,89.9231566833018
2004,1860,Vestvagoy,95.90862867881032,95.32783313306325
2005,1860,Vestvagoy,92.52108390911572,94.90867294057375
2006,1860,Vestvagoy,96.38102949762289,94.08682056459001
2007,1860,Vestvagoy,93.4943818490936,93.51150430329255
2008,1860,Vestvagoy,92.12897888830754,93.33862452569323
2009,1860,Vestvagoy,93.03204737232299,92.589172258776685
2010,1860,Vestvagoy,91.65668502111912,92.6437702768304
2011,1860,Vestvagoy,92.63376816304014,93.52626234224672
2012,1860,Vestvagoy,93.7673719393622,93.90152925735984
2013,1860,Vestvagoy,96.5414392153891,94.81183367312458
2014,1860,Vestvagoy,94.90838194788861,95.13349981194035
2015,1860,Vestvagoy,96.2082070999428,95.66822931991389
2016,1860,Vestvagoy,94.24209885711902,NA
2017,1860,Vestvagoy,96.44101947922995,NA
