Year,Municip_number,Municip_name_new,Species,Spp_year,SSB,Bmsy,SSB.Bmsy,Blim,Total_catch_new,Blim.Bmsy,stock_score,total_tons,catch_prop,catch_weighted_score
1994,1812,Somna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.1095,0.6181818181818182,0.08166911764705878,1.5699999999999998,0.06974522292993632,0.005696030816785311
1994,1813,Bronnoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1191.6634,0.4782608695652174,1,1445.3691,0.8244699571894819,0.8244699571894819
1994,1813,Bronnoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,88.767,0.625,1,1445.3691,0.061414762499073766,0.061414762499073766
1994,1813,Bronnoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,164.93869999999998,0.6181818181818182,0.08166911764705878,1445.3691,0.11411528031144431,0.009319694253082437
1994,1815,Vega,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,599.3607,0.4782608695652174,1,958.3226999999999,0.6254268003878025,0.6254268003878025
1994,1815,Vega,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,83.9,0.785175879396985,1,958.3226999999999,0.08754879749796181,0.08754879749796181
1994,1815,Vega,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,67.487,0.625,1,958.3226999999999,0.07042199876930809,0.07042199876930809
1994,1815,Vega,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,207.57500000000002,0.6181818181818182,0.08166911764705878,958.3226999999999,0.21660240334492759,0.01768972716141257
1994,1816,Vevelstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.734,0.4782608695652174,1,2.0649,0.8397501089641144,0.8397501089641144
1994,1816,Vevelstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.0784,0.625,1,2.0649,0.037967940336093756,0.037967940336093756
1994,1816,Vevelstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.2525,0.6181818181818182,0.08166911764705878,2.0649,0.12228195069979175,0.009986659017813135
1994,1818,Heroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1451.655,0.4782608695652174,1,1982.3014,0.7323079124092834,0.7323079124092834
1994,1818,Heroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,114.7356,0.625,1,1982.3014,0.057879997461536374,0.057879997461536374
1994,1818,Heroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,415.9108,0.6181818181818182,0.08166911764705878,1982.3014,0.20981209012918015,0.017135168272535313
1994,1820,Alstahaug,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,100.03580000000001,0.4782608695652174,1,127.99900000000001,0.7815357932483847,0.7815357932483847
1994,1820,Alstahaug,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,17.7744,0.625,1,127.99900000000001,0.1388635848717568,0.1388635848717568
1994,1820,Alstahaug,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,10.1888,0.6181818181818182,0.08166911764705878,127.99900000000001,0.07960062187985843,0.006500912553085199
1994,1822,Leirfjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,2.0235,0.4782608695652174,1,3.6633999999999998,0.5523557351094611,0.5523557351094611
1994,1822,Leirfjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.5247,0.625,1,3.6633999999999998,0.14322760277337995,0.14322760277337995
1994,1822,Leirfjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1.1152,0.6181818181818182,0.08166911764705878,3.6633999999999998,0.30441666211715895,0.024861440192171198
1994,1824,Vefsn,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.3405,0.4782608695652174,1,0.6921,0.4919809276116168,0.4919809276116168
1994,1824,Vefsn,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.0532,0.625,1,0.6921,0.0768675046958532,0.0768675046958532
1994,1824,Vefsn,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.2984,0.6181818181818182,0.08166911764705878,0.6921,0.43115156769252994,0.03521176810559506
1994,1827,Donna,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,472.19030000000004,0.4782608695652174,1,831.2318,0.5680609187473338,0.5680609187473338
1994,1827,Donna,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,149.371,0.785175879396985,1,831.2318,0.17969837053875948,0.17969837053875948
1994,1827,Donna,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,31.521,0.625,1,831.2318,0.03792083026659952,0.03792083026659952
1994,1827,Donna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,178.14950000000002,0.6181818181818182,0.08166911764705878,831.2318,0.21431988044730726,0.01750331553035471
1994,1828,Nesna,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,42.594,0.4782608695652174,1,99.63810000000001,0.4274870757270562,0.4274870757270562
1994,1828,Nesna,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,22.32,0.785175879396985,1,99.63810000000001,0.22401069470413423,0.22401069470413423
1994,1828,Nesna,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,8.1771,0.625,1,99.63810000000001,0.08206800410686273,0.08206800410686273
1994,1828,Nesna,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,26.547,0.6181818181818182,0.08166911764705878,99.63810000000001,0.2664342254619468,0.021759448104454716
1994,1832,Hemnes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.4709,0.4782608695652174,1,1.8669,0.7878836573999679,0.7878836573999679
1994,1832,Hemnes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.21839999999999998,0.625,1,1.8669,0.1169853768278965,0.1169853768278965
1994,1832,Hemnes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.1776,0.6181818181818182,0.08166911764705878,1.8669,0.09513096577213563,0.007769262035522867
1994,1833,Rana,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.402,0.4782608695652174,1,0.9264,0.43393782383419693,0.43393782383419693
1994,1833,Rana,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.5244,0.6181818181818182,0.08166911764705878,0.9264,0.5660621761658031,0.04622979846083509
1994,1834,Luroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,652.9307,0.4782608695652174,1,874.6405,0.7465132245762688,0.7465132245762688
1994,1834,Luroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,40.6277,0.625,1,874.6405,0.04645074176190103,0.04645074176190103
1994,1834,Luroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,181.0821,0.6181818181818182,0.08166911764705878,874.6405,0.2070360336618302,0.016908450190308434
1994,1835,Traena,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,3185.0459,0.4782608695652174,1,6132.655,0.5193584018667282,0.5193584018667282
1994,1835,Traena,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,1901.522,0.785175879396985,1,6132.655,0.31006505339041573,0.31006505339041573
1994,1835,Traena,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,159.9114,0.625,1,6132.655,0.026075394751539097,0.026075394751539097
1994,1835,Traena,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,886.1757,0.6181818181818182,0.08166911764705878,6132.655,0.14450114999131697,0.011801281418776153
1994,1836,Rodoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,953.0625,0.4782608695652174,1,1327.635,0.7178648499022698,0.7178648499022698
1994,1836,Rodoy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,54.956999999999994,0.785175879396985,1,1327.635,0.04139466043001276,0.04139466043001276
1994,1836,Rodoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,77.553,0.625,1,1327.635,0.058414398535742124,0.058414398535742124
1994,1836,Rodoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,242.0625,0.6181818181818182,0.08166911764705878,1327.635,0.1823260911319753,0.014890410986785651
1994,1837,Meloy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,711.8247,0.4782608695652174,1,1241.5978,0.5733134353169762,0.5733134353169762
1994,1837,Meloy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,358.4628,0.625,1,1241.5978,0.2887108852802413,0.2887108852802413
1994,1837,Meloy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,171.3103,0.6181818181818182,0.08166911764705878,1241.5978,0.13797567940278246,0.011268351993578707
1994,1838,Gildeskal,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,196.8429,0.4782608695652174,1,409.6847,0.48047413047155524,0.48047413047155524
1994,1838,Gildeskal,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,25.194000000000003,0.785175879396985,1,409.6847,0.06149607246743655,0.06149607246743655
1994,1838,Gildeskal,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,45.787,0.625,1,409.6847,0.11176155711941402,0.11176155711941402
1994,1838,Gildeskal,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,141.8608,0.6181818181818182,0.08166911764705878,409.6847,0.3462682399415941,0.028279421625230027
1994,1840,Saltdal,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,35.2643,0.4782608695652174,1,39.6462,0.8894749055394968,0.8894749055394968
1994,1840,Saltdal,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,2.954,0.625,1,39.6462,0.07450903239150285,0.07450903239150285
1994,1840,Saltdal,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1.4279,0.6181818181818182,0.08166911764705878,39.6462,0.03601606206900031,0.0029414000102969576
1994,1841,Fauske,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,8.1855,0.4782608695652174,1,20.439799999999998,0.4004686934314426,0.4004686934314426
1994,1841,Fauske,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.1106,0.625,1,20.439799999999998,0.005411011849431013,0.005411011849431013
1994,1841,Fauske,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,12.143699999999999,0.6181818181818182,0.08166911764705878,20.439799999999998,0.5941202947191264,0.04852128024592157
1994,1842,Bodo,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,383.38390000000004,0.4782608695652174,1,656.4844,0.5839954460456334,0.5839954460456334
1994,1842,Bodo,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,106.96539999999999,0.625,1,656.4844,0.16293669735335672,0.16293669735335672
1994,1842,Bodo,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,166.1351,0.6181818181818182,0.08166911764705878,656.4844,0.25306785660100983,0.020667828553436872
1994,1845,Sorfold,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,81.6375,0.4782608695652174,1,162.2292,0.5032232175218765,0.5032232175218765
1994,1845,Sorfold,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,23.093,0.625,1,162.2292,0.14234798667564164,0.14234798667564164
1994,1845,Sorfold,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,57.4987,0.6181818181818182,0.08166911764705878,162.2292,0.35442879580248193,0.02894588702189827
1994,1848,Steigen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1062.7345,0.4782608695652174,1,3698.0237,0.2873790397827899,0.2873790397827899
1994,1848,Steigen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,2135.032,0.785175879396985,1,3698.0237,0.5773440554207373,0.5773440554207373
1994,1848,Steigen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,140.819,0.625,1,3698.0237,0.0380795288034525,0.0380795288034525
1994,1848,Steigen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,359.4382,0.6181818181818182,0.08166911764705878,3698.0237,0.09719737599302027,0.00793802393495938
1994,1849,Hamaroy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,245.308,0.785175879396985,1,245.308,1,1
1994,1850,Tysfjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,549.2175,0.4782608695652174,1,9370.743,0.058609813544134116,0.058609813544134116
1994,1850,Tysfjord,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,8530.09,0.785175879396985,1,9370.743,0.9102896109732174,0.9102896109732174
1994,1850,Tysfjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,5.3844,0.625,1,9370.743,5.745969129662397e-4,5.745969129662397e-4
1994,1850,Tysfjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,286.0511,0.6181818181818182,0.08166911764705878,9370.743,0.030525978569682255,0.002493029735098975
1994,1851,Lodingen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1098.3678,0.4782608695652174,1,2769.2088,0.39663596331197565,0.39663596331197565
1994,1851,Lodingen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,1407.745,0.785175879396985,1,2769.2088,0.5083563940718374,0.5083563940718374
1994,1851,Lodingen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,3.2858,0.625,1,2769.2088,0.0011865483021720861,0.0011865483021720861
1994,1851,Lodingen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,259.8102,0.6181818181818182,0.08166911764705878,2769.2088,0.0938210943140149,0.007662285989307081
1994,1852,Tjeldsund,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,1877.815,0.785175879396985,1,1877.815,1,1
1994,1853,Evenes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,7.995,0.4782608695652174,1,5253.629,0.0015218052131203022,0.0015218052131203022
1994,1853,Evenes,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,5245.3369999999995,0.785175879396985,1,5253.629,0.998421662435623,0.998421662435623
1994,1853,Evenes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.29700000000000004,0.6181818181818182,0.08166911764705878,5253.629,5.6532351256626616e-5,4.616947245642291e-6
1994,1854,Ballangen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.228,0.4782608695652174,1,2774.5307,8.21760595404477e-5,8.21760595404477e-5
1994,1854,Ballangen,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,2774.116,0.785175879396985,1,2774.5307,0.999850533281178,0.999850533281178
1994,1854,Ballangen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.1624,0.625,1,2774.5307,5.853242135688028e-5,5.853242135688028e-5
1994,1854,Ballangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.0243,0.6181818181818182,0.08166911764705878,2774.5307,8.758237924705609e-6,7.152775634537143e-7
1994,1856,Rost,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,9589.6566,0.4782608695652174,1,10961.152600000001,0.8748766621495625,0.8748766621495625
1994,1856,Rost,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,267.3705,0.625,1,10961.152600000001,0.024392553388956555,0.024392553388956555
1994,1856,Rost,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1104.1255,0.6181818181818182,0.08166911764705878,10961.152600000001,0.10073078446148082,0.008226594286865197
1994,1857,Vaeroy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6810.4978,0.4782608695652174,1,8522.7032,0.7991006656198001,0.7991006656198001
1994,1857,Vaeroy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,750.296,0.785175879396985,1,8522.7032,0.08803497932440027,0.08803497932440027
1994,1857,Vaeroy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,274.9533,0.625,1,8522.7032,0.032261278323056,0.032261278323056
1994,1857,Vaeroy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,686.9561,0.6181818181818182,0.08166911764705878,8522.7032,0.08060307673274367,0.006582782156401349
1994,1859,Flakstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,11533.2066,0.4782608695652174,1,12931.5126,0.8918683341034674,0.8918683341034674
1994,1859,Flakstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,563.4799,0.625,1,12931.5126,0.04357416780462326,0.04357416780462326
1994,1859,Flakstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,834.8261,0.6181818181818182,0.08166911764705878,12931.5126,0.06455749809190922,0.005272353906667907
1994,1860,Vestvagoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,12513.9632,0.4782608695652174,1,13922.0626,0.8988584205906387,0.8988584205906387
1994,1860,Vestvagoy,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,19.343,0.785175879396985,1,13922.0626,0.0013893774619286657,0.0013893774619286657
1994,1860,Vestvagoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,454.9078,0.625,1,13922.0626,0.0326753163715842,0.0326753163715842
1994,1860,Vestvagoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,933.8486,0.6181818181818182,0.08166911764705878,13922.0626,0.06707688557584851,0.005478110059492272
1994,1865,Vagan,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,19135.3739,0.4782608695652174,1,38684.5822,0.4946511713909631,0.4946511713909631
1994,1865,Vagan,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,17185.5874,0.785175879396985,1,38684.5822,0.444249011431743,0.444249011431743
1994,1865,Vagan,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1108.0638,0.625,1,38684.5822,0.02864355091832942,0.02864355091832942
1994,1865,Vagan,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1255.5571,0.6181818181818182,0.08166911764705878,38684.5822,0.032456266258964535,0.002650674627487639
1994,1866,Hadsel,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,302.43330000000003,0.4782608695652174,1,985.2961,0.30694661229248754,0.30694661229248754
1994,1866,Hadsel,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,260.084,0.785175879396985,1,985.2961,0.2639653196638046,0.2639653196638046
1994,1866,Hadsel,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,197.1841,0.625,1,985.2961,0.2001267436255964,0.2001267436255964
1994,1866,Hadsel,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,225.5947,0.6181818181818182,0.08166911764705878,985.2961,0.22896132441811146,0.01869906934052914
1994,1867,Bo,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,4360.2427,0.4782608695652174,1,6544.748,0.6662201050368937,0.6662201050368937
1994,1867,Bo,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,81.393,0.785175879396985,1,6544.748,0.012436384105239805,0.012436384105239805
1994,1867,Bo,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,342.539,0.625,1,6544.748,0.0523379968182121,0.0523379968182121
1994,1867,Bo,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1760.5733,0.6181818181818182,0.08166911764705878,6544.748,0.2690055140396544,0.021969442973812058
1994,1868,Oksnes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,8888.6469,0.4782608695652174,1,12146.4926,0.7317871251162661,0.7317871251162661
1994,1868,Oksnes,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,118.286,0.785175879396985,1,12146.4926,0.009738284449290325,0.009738284449290325
1994,1868,Oksnes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1247.7289,0.625,1,12146.4926,0.10272339028963802,0.10272339028963802
1994,1868,Oksnes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1891.8308,0.6181818181818182,0.08166911764705878,12146.4926,0.1557512001448056,0.012720063088296726
1994,1870,Sortland,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.7085000000000001,0.4782608695652174,1,2029.4295000000002,8.418622080737468e-4,8.418622080737468e-4
1994,1870,Sortland,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,2023.832,0.785175879396985,1,2029.4295000000002,0.9972418356981605,0.9972418356981605
1994,1870,Sortland,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.3206,0.625,1,2029.4295000000002,1.5797543102630566e-4,1.5797543102630566e-4
1994,1870,Sortland,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,3.5684,0.6181818181818182,0.08166911764705878,2029.4295000000002,0.0017583266627394544,1.4360098708122876e-4
1994,1871,Andoy,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,5433.8524,0.4782608695652174,1,7656.5145999999995,0.7097031330678845,0.7097031330678845
1994,1871,Andoy,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,1130.1932,0.625,1,7656.5145999999995,0.1476119695507405,0.1476119695507405
1994,1871,Andoy,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1092.469,0.6181818181818182,0.08166911764705878,7656.5145999999995,0.14268489738137508,0.011652949670698031
1994,1874,Moskenes,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6762.4315,0.4782608695652174,1,8263.4369,0.8183557981788424,0.8183557981788424
1994,1874,Moskenes,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,518.0293,0.625,1,8263.4369,0.0626893272459066,0.0626893272459066
1994,1874,Moskenes,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,982.9761,0.6181818181818182,0.08166911764705878,8263.4369,0.11895487457525088,0.009714939646377286
1994,1901,Harstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1077.5932,0.4782608695652174,1,2899.872,0.3716002637357787,0.3716002637357787
1994,1901,Harstad,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,580.488,0.785175879396985,1,2899.872,0.20017711126560073,0.20017711126560073
1994,1901,Harstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,153.4962,0.625,1,2899.872,0.052932060449564666,0.052932060449564666
1994,1901,Harstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1088.2946,0.6181818181818182,0.08166911764705878,2899.872,0.37529056454905596,0.03064964926798796
1994,1902,Tromso,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,6303.9292000000005,0.4782608695652174,1,49862.9494,0.12642511676214646,0.12642511676214646
1994,1902,Tromso,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,27206.6748,0.785175879396985,1,49862.9494,0.5456290718334443,0.5456290718334443
1994,1902,Tromso,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,946.039,0.625,1,49862.9494,0.018972784630345192,0.018972784630345192
1994,1902,Tromso,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,15406.3064,0.6181818181818182,0.08166911764705878,49862.9494,0.308973026774064,0.025233554473378876
1994,1911,Kvaefjord,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,188.07150000000001,0.4782608695652174,1,368.52570000000003,0.5103348287514277,0.5103348287514277
1994,1911,Kvaefjord,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,126.555,0.785175879396985,1,368.52570000000003,0.3434088857303575,0.3434088857303575
1994,1911,Kvaefjord,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,9.8588,0.625,1,368.52570000000003,0.026752001285120685,0.026752001285120685
1994,1911,Kvaefjord,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,44.0404,0.6181818181818182,0.08166911764705878,368.52570000000003,0.11950428423309417,0.00975980944836012
1994,1913,Skanland,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.3,0.4782608695652174,1,0.3,1,1
1994,1915,Harstad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1077.5932,0.4782608695652174,1,2319.384,0.46460318774295245,0.46460318774295245
1994,1915,Harstad,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,153.4962,0.625,1,2319.384,0.06617972703097029,0.06617972703097029
1994,1915,Harstad,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,1088.2946,0.6181818181818182,0.08166911764705878,2319.384,0.46921708522607725,0.03832054533533851
1994,1917,Ibestad,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.1875,0.4782608695652174,1,111.2535,0.001685340236486942,0.001685340236486942
1994,1917,Ibestad,Herring,Herring_1994,3431e3,3184e3,1.077575376884422,25e5,111.066,0.785175879396985,1,111.2535,0.9983146597635131,0.9983146597635131
1994,1919,Gratangen,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,1.9635,0.4782608695652174,1,3.0761,0.6383082474561945,0.6383082474561945
1994,1919,Gratangen,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.1484,0.625,1,3.0761,0.04824290497708137,0.04824290497708137
1994,1919,Gratangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.9642,0.6181818181818182,0.08166911764705878,3.0761,0.3134488475667241,0.025599090808261785
1994,1920,Lavangen,Saithe,Saithe_1994,147107,22e4,0.6686681818181818,136e3,0.081,0.6181818181818182,0.08166911764705878,0.081,1,0.08166911764705878
1994,1924,Malselv,Cod,Cod_1994,592309,46e4,1.2876282608695653,22e4,0.0975,0.4782608695652174,1,0.2515,0.38767395626242546,0.38767395626242546
1994,1924,Malselv,Haddock,Haddock_1994,163487,8e4,2.0435875,5e4,0.154,0.625,1,0.2515,0.6123260437375745,0.6123260437375745
